Wavelength (nm)/Guest Conc (M),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,0.001710648,0.002892245,0.002232257,0.002237227,0.002305013,0.002516768,0.002598634,0.002991619,0.002998214,0.002888701,0.002387646,0.00323529,0.002087431,0.003148923,0.003211871,0.003286904,0.00386703,0.00329632,0.004101785,0.003239332,0.003531106,0.003545016,0.003229735,0.003642269,0.004170543,0.004320902,0.004515672,0.00403876,0.007142391,0.005035373
790,0.001337878,0.002677624,0.002268425,0.00209937,0.00215496,0.002352379,0.002590223,0.002820849,0.002853393,0.002660174,0.0021072,0.002962766,0.001925129,0.003090703,0.003089347,0.003052824,0.003698709,0.003099124,0.003889126,0.003180474,0.003386369,0.003368864,0.00313599,0.003551123,0.004123737,0.004040328,0.004546172,0.003930971,0.006784993,0.004772867
789,0.001396539,0.002684032,0.002223748,0.001924323,0.001980514,0.00206769,0.002764705,0.002744776,0.002748033,0.002594988,0.001977394,0.00286762,0.001827688,0.003203005,0.002952367,0.003062417,0.003618959,0.003074018,0.003860866,0.00311302,0.003311188,0.003194555,0.003039894,0.003409719,0.00404409,0.003978906,0.004347675,0.003946252,0.006761882,0.004978156
788,0.001282263,0.002495392,0.001989278,0.001811233,0.002032058,0.002241572,0.002278626,0.00263439,0.002687157,0.002548533,0.001880539,0.002786485,0.001682296,0.002878773,0.002666295,0.002748528,0.003534995,0.002923751,0.003797407,0.002889405,0.002978404,0.003196433,0.003018988,0.003313092,0.003917179,0.003877033,0.004172059,0.00387181,0.006914377,0.004795244
787,0.001296101,0.002446865,0.001766162,0.00175483,0.001982881,0.002054789,0.002274983,0.002501406,0.002582515,0.00243778,0.001912909,0.002538378,0.001582909,0.002782212,0.002927895,0.002827154,0.003447212,0.002829213,0.003628225,0.00286861,0.003277019,0.003083273,0.002910695,0.003230908,0.003706359,0.003584505,0.004320379,0.003700981,0.006682619,0.004467442
786,0.00115927,0.00238218,0.001949752,0.00170241,0.001712857,0.001970555,0.00226983,0.002444601,0.002380462,0.002405216,0.001968032,0.002533483,0.001517807,0.002779997,0.002669706,0.002835179,0.003412484,0.002805634,0.003806912,0.002820146,0.002864701,0.003048861,0.002917575,0.00312955,0.003892051,0.003672551,0.004114982,0.003642034,0.006644109,0.004511592
785,0.000976091,0.002350791,0.002017468,0.001590132,0.001782979,0.001961506,0.002368359,0.002318103,0.002292782,0.002280656,0.001643448,0.00242034,0.001548902,0.002655486,0.002688486,0.002751576,0.003331195,0.002749101,0.003577458,0.002798313,0.002966493,0.002920702,0.002894825,0.00310877,0.003879541,0.003718812,0.004059454,0.003745026,0.006671026,0.004551089
784,0.000978919,0.002277143,0.001837722,0.001574777,0.001779106,0.001944968,0.002433173,0.002426379,0.002422396,0.00237052,0.001859507,0.002513071,0.001442195,0.002722426,0.002639599,0.00276223,0.003265491,0.00278341,0.003525809,0.002913092,0.002912806,0.003019926,0.0027559,0.003174138,0.003937448,0.0037955,0.004085479,0.003744321,0.006728072,0.004556452
783,0.001119249,0.002299652,0.001964912,0.001661559,0.001719484,0.001882801,0.002352821,0.00242729,0.002483937,0.002305378,0.001713429,0.002556293,0.001472947,0.002604936,0.002594858,0.002748345,0.003282183,0.002817931,0.003753799,0.002725317,0.003269012,0.003006137,0.002740973,0.003266717,0.00390869,0.003710876,0.004114146,0.003785708,0.006565156,0.004462944
782,0.00106867,0.002377417,0.001992242,0.001729022,0.001752829,0.001977836,0.002298767,0.00228992,0.002498959,0.002428071,0.001796469,0.002634755,0.001475259,0.002703775,0.002669941,0.002722869,0.003417624,0.002851438,0.003539614,0.002686584,0.003092397,0.003082777,0.002822126,0.003073575,0.003992543,0.003671506,0.00419025,0.003587715,0.006659302,0.004678449
781,0.001083747,0.002276024,0.001937505,0.001570802,0.001819448,0.002118489,0.002306548,0.002431455,0.002544185,0.002229499,0.001736663,0.002456784,0.001613775,0.002743344,0.002803002,0.002730762,0.003439932,0.002780753,0.003565217,0.002767623,0.003133174,0.002998839,0.002883619,0.00340831,0.003877765,0.003732624,0.004287804,0.003723512,0.006945493,0.004788754
780,0.001158206,0.002343712,0.001952171,0.001712961,0.001694302,0.001868684,0.002303556,0.002512472,0.002453816,0.002287057,0.002002905,0.002474617,0.001593015,0.002679942,0.002761449,0.002808421,0.003274776,0.002899906,0.0037138,0.003010803,0.003050373,0.003212054,0.002796437,0.003299059,0.003882884,0.003822476,0.004342315,0.003751867,0.006751365,0.004798621
779,0.001031226,0.002274176,0.001962728,0.001663924,0.001733778,0.001997235,0.002267228,0.002391941,0.002603556,0.002234911,0.001967174,0.002677234,0.001472636,0.002606134,0.002684735,0.002740504,0.003397326,0.002790653,0.003743303,0.002793337,0.003124596,0.003183577,0.002766737,0.003334769,0.004027525,0.003899626,0.00414974,0.003720588,0.0066894,0.004761823
778,0.001034184,0.002271366,0.001772114,0.001555293,0.001840452,0.001990084,0.002158758,0.002525256,0.002567828,0.002217946,0.001832107,0.002520413,0.001524457,0.002727401,0.00280368,0.002817176,0.003391508,0.002740452,0.003717324,0.002845107,0.003070394,0.002980411,0.002846722,0.003170617,0.003925877,0.003800801,0.004311647,0.003558927,0.006674679,0.004701946
777,0.00103613,0.002229161,0.0018704,0.001620764,0.001647267,0.001873962,0.002344727,0.002358859,0.002413077,0.002246906,0.001911895,0.002548299,0.001451909,0.002772599,0.002742119,0.002635848,0.003219199,0.002816498,0.003552976,0.00287846,0.003038773,0.003159275,0.003009239,0.003428217,0.003994972,0.003782078,0.004356591,0.00372359,0.006870403,0.004816026
776,0.001141309,0.002290518,0.001946762,0.00171543,0.001776299,0.002065375,0.002391681,0.002445043,0.002556475,0.002478704,0.00181859,0.002617749,0.001653374,0.002703567,0.002828561,0.002764028,0.003392708,0.002908793,0.003755888,0.002997979,0.003075686,0.002887971,0.002894747,0.003341577,0.004033117,0.003885626,0.004288614,0.003671376,0.006936997,0.004850788
775,0.001218893,0.002310868,0.001880097,0.001696614,0.001809336,0.002043813,0.002447881,0.002530385,0.002555121,0.002376506,0.001970269,0.002724692,0.001543862,0.002733419,0.002838463,0.002802455,0.003504827,0.002896962,0.003679625,0.002967067,0.003132679,0.003231926,0.002992088,0.003402857,0.004264459,0.003889152,0.00431047,0.003794717,0.007071083,0.004855945
774,0.001067346,0.002460455,0.002060043,0.001813027,0.001660857,0.001952015,0.002410656,0.002521038,0.002643792,0.002357662,0.001850331,0.002652829,0.001588599,0.002726333,0.003071124,0.00275069,0.003391639,0.002899098,0.003825296,0.002998344,0.003175102,0.0032319,0.003031839,0.003516675,0.004156482,0.003761163,0.004373613,0.003812787,0.006942231,0.005003949
773,0.001257807,0.002401233,0.001972921,0.001810636,0.001935971,0.001955083,0.002436973,0.00232487,0.002576655,0.002385095,0.002104547,0.002702525,0.001712285,0.002828561,0.003020578,0.002934515,0.003517484,0.003010099,0.003884373,0.002962766,0.00325292,0.003249138,0.003103843,0.003595859,0.004177521,0.00394505,0.00447691,0.003855277,0.006992762,0.005073818
772,0.001064881,0.002313211,0.001979786,0.001823269,0.001966576,0.002069796,0.002377808,0.002556631,0.002589676,0.002237305,0.002100255,0.002715784,0.001677228,0.00284185,0.002967119,0.002930345,0.003490501,0.002928599,0.003788423,0.003113854,0.003364064,0.003269012,0.003295094,0.003552246,0.004195896,0.00395192,0.004405175,0.003873533,0.007178076,0.005197401
771,0.001341643,0.002576968,0.002041421,0.001817108,0.002017026,0.002045088,0.002474565,0.002627437,0.002572333,0.002507837,0.002215266,0.002750377,0.00171977,0.002799172,0.003148845,0.002964017,0.003568192,0.003136747,0.003885783,0.003137085,0.003385586,0.003387543,0.003273759,0.003714766,0.004309425,0.004018721,0.004539083,0.004251231,0.007219238,0.005139482
770,0.001249577,0.002417476,0.002171037,0.001710856,0.001913091,0.002041551,0.002630327,0.002416149,0.002658533,0.002372263,0.002003217,0.002864806,0.001749034,0.002837134,0.003058845,0.002840573,0.003688606,0.003013045,0.003950327,0.003069977,0.003184751,0.003345933,0.003302867,0.003647542,0.004355571,0.004059924,0.004573403,0.004171379,0.007235899,0.005343923
769,0.0011567,0.002394934,0.002097627,0.001975652,0.001986027,0.002282191,0.002458919,0.0025314,0.00270638,0.002482193,0.002118671,0.002673275,0.001775831,0.002795004,0.003027017,0.002931856,0.003725366,0.003130254,0.003779467,0.003218599,0.003461249,0.003326682,0.00333143,0.003599904,0.004359258,0.004014384,0.004677977,0.004095749,0.007359598,0.005326916
768,0.00128704,0.002498308,0.002207903,0.002035881,0.001891251,0.002165782,0.002438119,0.002697602,0.002633635,0.002393633,0.002250601,0.002813814,0.001790543,0.002940352,0.003236464,0.002894147,0.003510568,0.00305616,0.003919582,0.003281349,0.00350548,0.003404396,0.00340844,0.003655582,0.004354368,0.004051615,0.004553705,0.00418037,0.007466031,0.005373118
767,0.001200567,0.002471415,0.002215943,0.002045088,0.00201042,0.002153269,0.002579885,0.002561214,0.002748293,0.002464958,0.002102752,0.002885001,0.001984597,0.00287833,0.003213957,0.003033507,0.003503444,0.003138363,0.004193987,0.003274515,0.00346151,0.003499086,0.003288808,0.003697378,0.004391786,0.004134268,0.004584286,0.004083859,0.007515043,0.005500037
766,0.001339566,0.002401364,0.002090995,0.001870478,0.002071669,0.002186075,0.002573374,0.002563766,0.002676635,0.002441138,0.002132016,0.002769863,0.001820488,0.00298393,0.003197659,0.002976606,0.003647124,0.003107519,0.004028519,0.003272846,0.003463989,0.003624754,0.003464955,0.003707508,0.004527966,0.004159984,0.00462816,0.004444872,0.007563902,0.005661294
765,0.001159529,0.002551658,0.00215907,0.002010628,0.001963768,0.0021406,0.002604181,0.002660382,0.002809672,0.002569729,0.002247478,0.002809724,0.002037129,0.003053006,0.003183108,0.00305225,0.003601,0.003133591,0.00408467,0.003387099,0.003595023,0.00363945,0.003341316,0.003842715,0.004530608,0.004216701,0.004770642,0.004430201,0.007497581,0.005506093
764,0.001436663,0.0026159,0.002279745,0.002071253,0.001994609,0.002127594,0.002648975,0.002703567,0.002715419,0.002504635,0.002243081,0.002918748,0.001921697,0.003118573,0.003327413,0.00314363,0.003730588,0.003235968,0.00423905,0.00340424,0.003502505,0.00344275,0.003490292,0.003859665,0.004566471,0.004233718,0.004867463,0.004447383,0.007786829,0.005555382
763,0.00118847,0.002565667,0.00220322,0.002059679,0.002212795,0.002343192,0.002684917,0.00279391,0.002739071,0.002658429,0.002316516,0.002928077,0.002059731,0.003062078,0.003416137,0.003227753,0.00377273,0.003277306,0.004132569,0.003445124,0.003795735,0.003824147,0.003713852,0.003996906,0.004750412,0.004271935,0.00492477,0.004633157,0.007766931,0.005779037
762,0.001457831,0.002592384,0.002113573,0.002070915,0.002275893,0.002178426,0.002811991,0.002762882,0.002866525,0.00270526,0.002467223,0.003004313,0.002101529,0.003188323,0.003384099,0.003123319,0.003926164,0.003508715,0.004252251,0.003449612,0.00365767,0.003788136,0.003642295,0.003988049,0.004753866,0.004399971,0.005072692,0.004735024,0.007913611,0.00592237
761,0.001429781,0.002642281,0.002360577,0.002183317,0.001993283,0.002280525,0.002828509,0.002528172,0.002951559,0.002624129,0.002386657,0.003121441,0.002134175,0.00312298,0.003389238,0.003173668,0.003955107,0.003210541,0.004441289,0.003466233,0.003689807,0.00392094,0.003601105,0.003981074,0.004851416,0.004392597,0.005061273,0.004778075,0.007794814,0.005832503
760,0.001439936,0.002758114,0.002382545,0.002326535,0.002298455,0.002509009,0.002835518,0.002754754,0.002924168,0.002931465,0.002440332,0.003004808,0.00224446,0.003245696,0.003479776,0.00329499,0.004049786,0.003389395,0.004449789,0.003596981,0.003726488,0.003849793,0.003676884,0.004088197,0.004864898,0.004577458,0.005282709,0.004763419,0.008001563,0.005972415
759,0.001582104,0.002837003,0.002528276,0.002276102,0.002390561,0.002541737,0.002902252,0.003132731,0.003062808,0.00285863,0.002643037,0.003096048,0.002323412,0.003436618,0.003690955,0.003408336,0.004064001,0.003614991,0.004609113,0.003812892,0.003988076,0.004060186,0.004075837,0.004138032,0.00521553,0.004663324,0.005441815,0.004952863,0.00823991,0.006309498
758,0.001455415,0.002898994,0.002615822,0.002259006,0.002440071,0.00248654,0.003020839,0.00300937,0.003246713,0.002930579,0.002423229,0.003232317,0.002367787,0.003269977,0.003638588,0.003352977,0.00404315,0.003665894,0.004653225,0.003818454,0.003931702,0.003988102,0.003962134,0.004331778,0.005147498,0.004710085,0.005409916,0.004946553,0.008163753,0.006209231
757,0.001738274,0.002665253,0.002507759,0.002366303,0.002375127,0.002586863,0.002960707,0.00289373,0.003034524,0.002895945,0.002723207,0.003159353,0.00235191,0.003318831,0.003588681,0.003305006,0.004113989,0.003516544,0.004646265,0.003764348,0.004081847,0.004048193,0.003920914,0.004195556,0.005171361,0.004729397,0.005386668,0.004995569,0.008410291,0.006509209
756,0.001634769,0.002759703,0.002622072,0.002209074,0.002398891,0.002509478,0.002910591,0.002947545,0.003223215,0.003054101,0.002653376,0.003185168,0.00233135,0.003426495,0.003696047,0.003535021,0.004046207,0.003534264,0.004621436,0.003856714,0.003973942,0.004103876,0.004064941,0.004322967,0.005045717,0.004744445,0.005507666,0.005041449,0.008330251,0.006272099
755,0.001848173,0.002926957,0.002729433,0.002414925,0.002512446,0.00244093,0.003153225,0.002903841,0.003261109,0.002917809,0.002780909,0.003416554,0.002422656,0.003444576,0.003817801,0.003551854,0.004117752,0.003737037,0.00473293,0.003919974,0.004163303,0.004224412,0.004096533,0.004433967,0.005417333,0.004770511,0.005669136,0.005133824,0.008464768,0.006450799
754,0.001793376,0.002885105,0.002571786,0.002354018,0.002546632,0.002691377,0.003078241,0.002991567,0.003302163,0.003152208,0.002693252,0.003254433,0.00249068,0.00358393,0.003960593,0.00352359,0.00422598,0.003769806,0.004782655,0.004059559,0.004214323,0.004217512,0.004256826,0.004544001,0.005444069,0.004887358,0.005761776,0.005217548,0.008575828,0.006559795
753,0.001800862,0.003071672,0.002723077,0.002619858,0.002561865,0.002735711,0.003111065,0.003143917,0.003349116,0.003232134,0.002943089,0.003469443,0.002470035,0.00359933,0.003938441,0.003594736,0.004315908,0.003790382,0.004986693,0.004134582,0.004271413,0.004323595,0.004378006,0.004612881,0.005401791,0.004979361,0.005768124,0.005389446,0.008623433,0.006614382
752,0.001937271,0.003135469,0.002787344,0.002737378,0.002570224,0.002762855,0.003173694,0.003028085,0.003245409,0.003176041,0.002857536,0.003544286,0.002760615,0.003601314,0.004074243,0.003777169,0.004273059,0.00394121,0.004937598,0.004035782,0.004320771,0.004566052,0.004469273,0.004682321,0.005609266,0.005106453,0.005830823,0.00534657,0.00877278,0.006642585
751,0.00194138,0.003291182,0.002953305,0.00270935,0.002988804,0.002909757,0.003346507,0.0032446,0.003617523,0.003371211,0.003112603,0.003679625,0.002848286,0.003830467,0.00424352,0.003913287,0.004505785,0.004181808,0.005254699,0.004425284,0.004426984,0.004603802,0.004579054,0.004965928,0.005726994,0.005289443,0.006100717,0.005537003,0.008981529,0.006942547
750,0.002122157,0.003177215,0.002864493,0.002672337,0.002868558,0.0029587,0.003364168,0.003343872,0.003592413,0.003506706,0.003222459,0.003702156,0.002696847,0.003829292,0.004271883,0.003942856,0.004547663,0.00422253,0.005228159,0.004535054,0.004529744,0.004678213,0.004764361,0.0049863,0.00580472,0.005444463,0.006148,0.005694366,0.009020933,0.006970902
749,0.002186153,0.003354646,0.003029623,0.002915229,0.002850214,0.00290689,0.003445777,0.003476827,0.00366994,0.003648821,0.003210854,0.00378072,0.003066171,0.00391663,0.004342027,0.004078973,0.004737274,0.004373744,0.00540415,0.004565425,0.004677166,0.004740676,0.004737091,0.005183438,0.006055172,0.005449234,0.006374797,0.005899068,0.009052967,0.007055007
748,0.002215397,0.003475679,0.00309271,0.002871112,0.003096804,0.003213566,0.00365459,0.003364481,0.003779127,0.003708865,0.003403588,0.003952208,0.003097403,0.003970833,0.004339805,0.004171824,0.004868012,0.004437105,0.005503707,0.004583867,0.004777369,0.005011045,0.005000492,0.005292745,0.00618959,0.005671313,0.00651047,0.006079663,0.009384144,0.007258351
747,0.002327264,0.003610475,0.003328586,0.003049304,0.003145586,0.003362785,0.003683776,0.003701085,0.004045449,0.003828012,0.00350441,0.003938232,0.003359811,0.004146708,0.004601343,0.004332092,0.004897961,0.004689753,0.005523605,0.004801631,0.004987426,0.004989678,0.005122195,0.005342298,0.006209546,0.005755245,0.006599059,0.006010157,0.009561669,0.007369841
746,0.002546711,0.003782836,0.003411101,0.003317761,0.003222355,0.003473826,0.003908167,0.003757586,0.003845431,0.00380558,0.003745992,0.0043938,0.003487943,0.004415922,0.004867803,0.004558048,0.005018011,0.004675492,0.005684321,0.005104069,0.005057266,0.005341067,0.005227503,0.00564076,0.006516199,0.005955357,0.006806186,0.006237696,0.009884787,0.007563929
745,0.002678093,0.00368362,0.0035018,0.003268047,0.00337009,0.003641799,0.003935881,0.003839137,0.004190851,0.00405462,0.003595154,0.004387995,0.00358474,0.004374476,0.005011071,0.004497154,0.005249747,0.00479124,0.006019815,0.005207959,0.005393273,0.005357655,0.005487585,0.005577276,0.006623502,0.006137734,0.00682959,0.006467588,0.010028793,0.007722897
744,0.002660278,0.003667695,0.003650936,0.003482411,0.003528731,0.003690433,0.004103667,0.004058931,0.004352434,0.004188106,0.004032594,0.004583187,0.003532568,0.004702287,0.004913721,0.004706526,0.005343739,0.005016728,0.006110168,0.005299924,0.005396994,0.0056892,0.005662527,0.005793098,0.006733882,0.006191086,0.006961932,0.00662182,0.010080798,0.00784323
743,0.002848207,0.004130505,0.00367832,0.003581425,0.003490657,0.003768317,0.004226294,0.004140174,0.004407659,0.004249794,0.00413581,0.004599459,0.003749569,0.004845736,0.005128114,0.004916156,0.005430334,0.005130236,0.006180583,0.005405355,0.005548486,0.005772059,0.005852364,0.00606533,0.007018622,0.006554854,0.007125392,0.006869483,0.010281402,0.007982658
742,0.002975459,0.004180057,0.00380289,0.003680252,0.003809131,0.003896622,0.004376201,0.004339099,0.004585673,0.004362317,0.004209801,0.00469462,0.003939721,0.004966635,0.005477623,0.005052998,0.005619231,0.005237354,0.006462386,0.005617919,0.005684557,0.00589403,0.006047875,0.006112688,0.007205526,0.006663613,0.007470639,0.007112367,0.010493821,0.008283073
741,0.003171087,0.004206847,0.003945703,0.003803439,0.004023502,0.004192001,0.00455449,0.00457976,0.004827203,0.00478064,0.004428004,0.0049852,0.004062067,0.005339599,0.005498936,0.005292064,0.005834365,0.005510261,0.00671724,0.005850816,0.00598126,0.006161442,0.006264141,0.006369806,0.007515675,0.00697277,0.007712674,0.007365575,0.010776553,0.008566719
740,0.003371629,0.004530503,0.004351728,0.004144826,0.004139652,0.004209618,0.004744209,0.004673712,0.004934823,0.004866285,0.004618322,0.00510014,0.004310993,0.005391123,0.005820854,0.005585902,0.005937512,0.005827754,0.006720342,0.006067772,0.006211673,0.00633776,0.006342934,0.006633043,0.007430191,0.007130444,0.007866637,0.007611924,0.010854922,0.008716152
739,0.003644305,0.004533328,0.004348459,0.004173679,0.004325399,0.004477878,0.004878065,0.004674393,0.005077852,0.005149279,0.004771637,0.005404333,0.004589754,0.005630638,0.005791,0.005703572,0.006186307,0.005887707,0.007066426,0.006202089,0.006195786,0.006570701,0.00659877,0.006714664,0.007853563,0.00726051,0.008057307,0.007708379,0.010987064,0.008893377
738,0.003630026,0.004771061,0.004498357,0.004299647,0.004420002,0.004565634,0.005022646,0.005058026,0.005384912,0.005264367,0.004821994,0.005341853,0.004667694,0.005615481,0.005915626,0.005881698,0.006309866,0.005992335,0.006985213,0.006275093,0.006443285,0.006798693,0.006751812,0.006971139,0.007932117,0.007628995,0.008285975,0.00780757,0.011401429,0.009258994
737,0.003839947,0.004877489,0.00466725,0.004573351,0.004644773,0.004873929,0.005197454,0.005236987,0.005550217,0.005435708,0.005110984,0.00573127,0.004931105,0.005783549,0.00622945,0.005965329,0.006681672,0.006302564,0.007453469,0.006619954,0.006776527,0.007070425,0.007052429,0.007286491,0.008286266,0.007989856,0.008681555,0.008250411,0.011685285,0.0094734
736,0.004079156,0.005288316,0.004944511,0.004856704,0.005015575,0.005139875,0.00561236,0.005463939,0.005810544,0.005890226,0.005385331,0.006119409,0.00526725,0.006119278,0.006629153,0.006367022,0.006958644,0.006643031,0.007846314,0.007032854,0.007296231,0.007449388,0.007317817,0.007746113,0.00869476,0.008280197,0.008879004,0.008676563,0.012099491,0.010009084
735,0.004633863,0.005634964,0.005375529,0.005225303,0.00541584,0.005693133,0.005917201,0.005943101,0.006271363,0.00627265,0.005993333,0.006494126,0.005773318,0.006763249,0.00693989,0.006974085,0.007376844,0.007135707,0.008365137,0.007413022,0.007806147,0.007854247,0.007883402,0.008052218,0.008991729,0.008743408,0.009369807,0.008976058,0.012626568,0.010454415
734,0.005170655,0.006109669,0.005983254,0.005840452,0.005878733,0.00613629,0.006475628,0.006363476,0.006564604,0.006691083,0.006526132,0.007068346,0.006211726,0.007216817,0.007450256,0.007383137,0.00786313,0.007653391,0.008777349,0.00796291,0.008170426,0.008578231,0.008550984,0.008664681,0.009728015,0.00932003,0.010009852,0.009565056,0.013187772,0.011016455
733,0.005788245,0.006920768,0.006622214,0.006575905,0.006578559,0.006640613,0.00714318,0.00722395,0.007416024,0.007306892,0.00708808,0.007610501,0.007002443,0.00786147,0.008174752,0.008056016,0.008601571,0.008346057,0.009506208,0.008825453,0.00896607,0.009159815,0.009052015,0.009303951,0.010325961,0.010027945,0.010626595,0.010450862,0.01384507,0.011694459
732,0.006217923,0.007161312,0.006976637,0.006855124,0.007037511,0.007257193,0.007649017,0.007576256,0.007854301,0.008017648,0.007714703,0.008229675,0.007333034,0.008452521,0.00882334,0.008615195,0.009125447,0.008867274,0.010100164,0.009301994,0.009424828,0.009784617,0.009628015,0.009875068,0.010926907,0.010575136,0.011024978,0.010950507,0.014454121,0.012373816
731,0.006572777,0.007624464,0.007364206,0.007235057,0.007393853,0.007515411,0.007732437,0.007939736,0.008148955,0.008279116,0.008064613,0.008442148,0.007672624,0.008705878,0.009157409,0.008916127,0.009466812,0.009180542,0.010338898,0.009780858,0.009841438,0.01002625,0.010046383,0.010218852,0.011352295,0.010871165,0.011670899,0.011155737,0.014754655,0.012578068
730,0.006514858,0.007737944,0.007363785,0.007284674,0.007352937,0.007467163,0.007905149,0.007902249,0.00817135,0.008278139,0.008031386,0.008531501,0.00789268,0.008745997,0.009112573,0.009010863,0.009586729,0.009281578,0.010432593,0.009710015,0.009740034,0.010183155,0.010198737,0.01033341,0.01137342,0.010985869,0.011669649,0.011383305,0.014859219,0.012730674
729,0.006474998,0.007519389,0.007238689,0.007177734,0.007450046,0.007432323,0.007845154,0.007926819,0.008186201,0.008312756,0.007959826,0.008588078,0.007875019,0.008805588,0.00917499,0.009039566,0.009519623,0.009305722,0.010477247,0.009675233,0.009868475,0.01000625,0.010326146,0.01036114,0.01140685,0.011068339,0.011610116,0.011414424,0.014943713,0.01287072
728,0.006231315,0.007331665,0.007127918,0.006992184,0.007232003,0.007357282,0.007754598,0.007741633,0.007971426,0.008227062,0.00803252,0.008485489,0.007812393,0.008771221,0.009071786,0.008941203,0.009357138,0.009230356,0.010342105,0.009655514,0.009903775,0.010134556,0.010139697,0.010409074,0.011443206,0.011103736,0.011748658,0.011441532,0.014858067,0.012849282
727,0.006246362,0.006961775,0.006875768,0.006833692,0.006831667,0.006958224,0.007470771,0.007504929,0.007923286,0.0079487,0.007745349,0.008229859,0.00769415,0.008266399,0.008739104,0.008560409,0.009143714,0.009003966,0.009991204,0.009378113,0.009679494,0.009899458,0.009869798,0.010288214,0.011174833,0.010879685,0.011482861,0.011185644,0.014691404,0.01258894
726,0.005590596,0.006597981,0.006336657,0.006435377,0.00651654,0.006707855,0.007094448,0.007105209,0.007465451,0.007490576,0.00730992,0.007780688,0.007191314,0.008076005,0.008357484,0.0083877,0.008777165,0.008725554,0.009805745,0.009018871,0.009343067,0.009513167,0.009632778,0.009877186,0.010781276,0.010435323,0.01102511,0.010791413,0.014395248,0.012316077
