Wavelength (nm)/Guest Conc (M),,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,7.13E-06,1.42E-05,2.13E-05,2.84E-05,3.55E-05,4.25E-05,4.95E-05,5.65E-05,7.04E-05,8.43E-05,9.80E-05,0.000111732,0.000132128,0.000152355,0.000185695,0.000218579,0.000251018,0.000314592,0.000376486,0.000436767,0.000552732,0.000662949,0.000867769,0.001054115,0.001380558,0.001657116
800,0.000754065,0.001887429,0.002167187,0.001890133,0.003657462,0.002615144,0.002545877,0.002533119,0.002832991,0.002881848,0.002246073,0.002076169,0.00439495,0.003383708,0.003340168,0.003386603,0.003243792,0.004228411,0.00281754,0.00289433,0.003236724,0.003738917,0.003511612,0.003686517,0.003557257,0.003577379,0.003434244
799,0.001393552,0.002482661,0.002896831,0.002463631,0.004293608,0.003279288,0.003182143,0.003085124,0.003477688,0.003581895,0.002892975,0.002936026,0.005124997,0.004121985,0.003967516,0.004135653,0.004152405,0.004864898,0.003620473,0.003544964,0.003823599,0.004500423,0.004320039,0.004181494,0.004148354,0.004385746,0.004289398
798,0.001064336,0.002533952,0.002760771,0.002381608,0.004000224,0.00308601,0.002966493,0.003032386,0.00340244,0.003657305,0.002773875,0.002707057,0.005052238,0.003839242,0.003830807,0.004017153,0.003922507,0.004876337,0.003378751,0.003450578,0.003728864,0.004411974,0.004098989,0.004208572,0.004099146,0.004250682,0.003894324
797,0.001054476,0.00216854,0.00270091,0.00235977,0.004059951,0.002992818,0.002910565,0.002838567,0.003298537,0.003552559,0.0026602,0.002636057,0.004885264,0.003943901,0.003882309,0.003819812,0.003830023,0.004746669,0.003308684,0.003355794,0.003731893,0.004247311,0.004076125,0.004245428,0.004014201,0.003984104,0.00400072
796,0.001057174,0.002321721,0.002493179,0.002176631,0.003961899,0.002828692,0.002750377,0.002826868,0.003157762,0.003401996,0.002572958,0.002464438,0.004819586,0.003826994,0.003599539,0.003878966,0.003880403,0.004693599,0.003225849,0.003169626,0.003756854,0.004158338,0.003901533,0.003937396,0.003809419,0.004041033,0.003782365
795,0.000945011,0.002307511,0.002405893,0.002295879,0.00397214,0.002856155,0.002852767,0.002816811,0.003323552,0.003344681,0.002720576,0.002459205,0.004880814,0.003664954,0.003652606,0.003813858,0.003769649,0.004664162,0.003171478,0.003228196,0.003600009,0.004047174,0.003858855,0.00398238,0.003805058,0.004037663,0.003856923
794,0.001019394,0.002048859,0.002330179,0.002000746,0.003861415,0.002719118,0.002697368,0.002591499,0.003029024,0.003194295,0.002347486,0.002298247,0.004577354,0.003525835,0.003572655,0.003686857,0.003566496,0.004426749,0.003080223,0.003105955,0.003370168,0.004072702,0.003751867,0.003942125,0.003740614,0.003718343,0.003610997
793,0.000804867,0.001943382,0.002176761,0.002002697,0.003841697,0.002814622,0.002651579,0.002608347,0.002797635,0.003239202,0.002439264,0.002242977,0.004639959,0.003596642,0.003315831,0.003532176,0.003518945,0.00445141,0.003055118,0.002957553,0.003439384,0.003952991,0.003837179,0.003783305,0.003595467,0.003766098,0.003693827
792,0.000729198,0.002068652,0.002123561,0.001813937,0.003706698,0.002680672,0.002496668,0.002439629,0.002921771,0.00310074,0.002336529,0.0021085,0.004420551,0.003385299,0.003297546,0.003481864,0.003461354,0.004337766,0.00289175,0.002829213,0.003217191,0.003892469,0.003690982,0.003644279,0.003460754,0.003627494,0.003395291
791,0.000750565,0.001858415,0.002102804,0.001945202,0.00358059,0.002742015,0.002449261,0.002474044,0.002988596,0.003153981,0.002275217,0.002091463,0.004477904,0.003477323,0.003406118,0.003437949,0.003358064,0.004183036,0.002965815,0.002871034,0.003180161,0.003707638,0.00361567,0.003769022,0.003534029,0.003533612,0.003439436
790,0.000674542,0.001702592,0.002027975,0.001733154,0.003792314,0.002512367,0.002429893,0.002388349,0.002737248,0.002840234,0.00203276,0.002134773,0.004391577,0.003327856,0.003276497,0.003343951,0.003332734,0.004262054,0.002724458,0.002799485,0.003313092,0.003791061,0.003616192,0.003648168,0.003318544,0.003740771,0.003374707
789,0.000563385,0.001815886,0.001913195,0.001809518,0.00355021,0.002468629,0.002409563,0.002347512,0.00263887,0.002908871,0.002113183,0.002071955,0.004458184,0.003171035,0.003254876,0.00340377,0.003216748,0.004307882,0.002904962,0.002733888,0.0030376,0.003787405,0.003538857,0.00361011,0.003355768,0.003631018,0.003355377
788,0.000684835,0.001738742,0.001866241,0.0017278,0.003484995,0.00238749,0.002337127,0.002204703,0.002754389,0.00287403,0.0021912,0.002039574,0.004219211,0.003251381,0.003120529,0.003183942,0.003206108,0.004087439,0.002770827,0.002845159,0.00323808,0.003748003,0.003609197,0.003551672,0.003324335,0.003534682,0.003292538
