Wavelength (nm)/Guest Conc (M),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1.42E-05,2.84E-05,6.35E-05,9.80E-05,0.000132128,0.000165746,0.000198903,0.000231608,0.00026387,0.000314592,0.000364238,0.000412844,0.000472186,0.000530013,0.000586381,0.000694957,0.000798319,0.000896835,0.00103624,0.001166484,0.001365524,0.001544916,0.001855346,0.002114592,0.002334349,0.002686715,0.002956801,0.003170413
800,0.003296659,0.003274985,0.003850028,0.004491896,0.005442811,0.006289248,0.00346091,0.004032725,0.004372306,0.005391176,0.005784389,0.006119015,0.006244287,0.006342199,0.006314489,0.006525659,0.00543002,0.00628938,0.006738877,0.005003608,0.007549362,0.006539849,0.004557132,0.007215264,0.006548994,0.006480883,0.006532491,0.008188363,0.007058006
799,0.004035834,0.003801689,0.004685095,0.005146895,0.006089376,0.00685394,0.004019505,0.004790769,0.005058079,0.005983071,0.006258547,0.006906644,0.006990552,0.007029803,0.00710363,0.007160154,0.006006403,0.007018464,0.007444358,0.005939191,0.008093147,0.00721608,0.005436232,0.007979627,0.00745634,0.007241953,0.007113893,0.008863865,0.007698182
798,0.003845301,0.003649865,0.004519831,0.005066066,0.005851918,0.006857754,0.003931258,0.004697603,0.004935111,0.005933129,0.006193843,0.00689665,0.006876137,0.006925713,0.006992631,0.007127049,0.005998319,0.006767141,0.007215343,0.005696386,0.007695362,0.007254851,0.005336507,0.008034076,0.007287886,0.007159312,0.007046219,0.008917369,0.006915035
797,0.003830128,0.003532046,0.004258682,0.004974595,0.00594667,0.006803399,0.004082788,0.00459203,0.004823958,0.005766577,0.006002283,0.006790857,0.006816126,0.006888366,0.006808948,0.007162523,0.005876056,0.006831062,0.007216448,0.005790239,0.00776788,0.006954278,0.005085002,0.007984689,0.007234004,0.007199183,0.007100657,0.008689742,0.006702702
796,0.00367785,0.003656861,0.00433672,0.004946081,0.005811803,0.006488319,0.003878809,0.004623136,0.00467782,0.005597177,0.006103841,0.006852862,0.00679509,0.006862277,0.006933236,0.006921531,0.005803985,0.006734828,0.00700239,0.005849425,0.007735203,0.006926713,0.005220849,0.008009658,0.007023305,0.007111972,0.006954909,0.008966888,0.006656779
795,0.003818454,0.003505192,0.004491739,0.004823565,0.00572007,0.006582081,0.003744269,0.0045293,0.004631352,0.00552974,0.006020734,0.006690294,0.006631729,0.006877373,0.006755914,0.00695825,0.005652325,0.006732068,0.006912852,0.005827046,0.007488021,0.007023042,0.005080811,0.007851639,0.00707374,0.007211816,0.006864802,0.008930897,0.006672761
794,0.003722155,0.00346365,0.004275935,0.004879165,0.005827282,0.006491866,0.003805005,0.004555746,0.004710608,0.005408868,0.006007164,0.006858595,0.006737457,0.006748499,0.006703596,0.006756676,0.005615926,0.006695184,0.007015518,0.005820041,0.007383453,0.006926108,0.005174741,0.008045942,0.007006652,0.00716597,0.006750524,0.008746367,0.006585471
793,0.003550262,0.003421068,0.004256799,0.00476444,0.005676112,0.006478834,0.003669601,0.004403789,0.004738374,0.005510445,0.005886526,0.006789464,0.006776133,0.006808501,0.006669475,0.00685615,0.00566709,0.006373904,0.00686538,0.005662606,0.007280989,0.00694089,0.005180923,0.007875889,0.006948281,0.007276488,0.006669501,0.00903732,0.006620664
792,0.003565347,0.003182169,0.004184944,0.004750333,0.005605542,0.006336,0.003641016,0.004487659,0.004396807,0.005444541,0.005764609,0.006722235,0.006578296,0.006772925,0.006618246,0.006607207,0.00551325,0.006429703,0.006763039,0.005701867,0.007076818,0.006934445,0.005015654,0.007889016,0.00705777,0.007335719,0.006785125,0.008716125,0.006484273
791,0.003552846,0.003188949,0.004110592,0.004813095,0.00550895,0.006262277,0.003709179,0.004148616,0.004536885,0.005417333,0.005772925,0.00670562,0.006701414,0.006773503,0.006540532,0.006685931,0.00546656,0.00649008,0.006648525,0.005786146,0.006972744,0.00676204,0.00515368,0.00804871,0.006858674,0.007481621,0.006665953,0.009025558,0.006524844
790,0.003449847,0.003306832,0.004145271,0.004604456,0.005617919,0.006152279,0.003514822,0.00420622,0.004368566,0.005237617,0.005493719,0.006827801,0.006595327,0.006867931,0.006524476,0.006524791,0.005301785,0.006277194,0.006694579,0.005698195,0.006973033,0.006743741,0.00513495,0.007939657,0.006980951,0.007422291,0.006902542,0.008877683,0.006799113
789,0.003364194,0.00318183,0.003940139,0.004749653,0.005456835,0.00611786,0.003462502,0.004100453,0.004559277,0.005340804,0.005797899,0.006767167,0.00664085,0.006846709,0.006539034,0.006503954,0.005366776,0.006480779,0.006584236,0.005621486,0.007003679,0.006816967,0.005268455,0.007880949,0.006843185,0.007524287,0.006665401,0.008758754,0.006560557
788,0.003398474,0.003109918,0.003900775,0.004649143,0.005429889,0.006253059,0.003548905,0.004030321,0.004381536,0.005207959,0.00565083,0.006666005,0.006568441,0.006905461,0.00646567,0.006418747,0.005319919,0.006138338,0.006625631,0.005696019,0.006825224,0.00678715,0.005167983,0.007734123,0.006798167,0.007579444,0.006669133,0.008771671,0.006561661
787,0.00334116,0.003259492,0.003918145,0.004609453,0.005473481,0.006015065,0.003501382,0.004116419,0.004618218,0.005149777,0.005746431,0.006557508,0.006507632,0.007034223,0.006424185,0.006389955,0.005286535,0.006289695,0.006696472,0.005807658,0.006792067,0.006607653,0.005253939,0.007963596,0.006859332,0.007536535,0.00682057,0.008695869,0.006491315
786,0.003339229,0.003267525,0.004083938,0.004606916,0.005372096,0.006000577,0.003389004,0.004344302,0.004285346,0.005152082,0.005611888,0.006727625,0.006493312,0.007037748,0.006413388,0.006487925,0.005342193,0.006272834,0.006497095,0.005686236,0.006827723,0.006683197,0.00524435,0.007829445,0.006693817,0.007788304,0.00655764,0.007901959,0.006654676
785,0.003345073,0.003131506,0.004051929,0.004697786,0.005283181,0.005962101,0.003506523,0.004104947,0.004409254,0.005273119,0.005742418,0.006626078,0.006609835,0.00711905,0.006502167,0.006415542,0.005231957,0.00616693,0.006571148,0.005724135,0.006758044,0.006675836,0.005247625,0.007749038,0.0068293,0.007693334,0.006681041,0.007362047,0.006577324
784,0.003355194,0.003141127,0.003990375,0.004629259,0.005410833,0.005943495,0.003439071,0.00405334,0.004543922,0.005110486,0.005424751,0.00678828,0.006677361,0.007244138,0.006407818,0.006311862,0.005228552,0.006161679,0.006473606,0.005764636,0.006845368,0.006782495,0.005238743,0.007733412,0.006701125,0.007753887,0.006918112,0.007364048,0.006626288
