Wavelength (nm)/Guest Conc (M),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1.42E-05,2.84E-05,4.25E-05,5.65E-05,7.04E-05,9.12E-05,0.000111732,0.000132128,0.000165746,0.000198903,0.000231608,0.000283019,0.000333333,0.000382586,0.000442708,0.000501285,0.000586381,0.000668317,0.000798319,0.000920746,0.00110245,0.001268657,0.001492986,0.001753247,0.002028862,0.002460087,0.002782003,0.003031496
800,0.002353836,0.003615487,0.00180185,0.001999134,0.002145543,0.001787346,0.001827844,0.001866189,0.002000096,0.001852904,0.002037389,0.00175522,0.001879162,0.001890991,0.001876224,0.001860001,0.001858779,0.002146401,0.001768839,0.001807984,0.001991774,0.001660623,0.00194138,0.002011513,0.001951677,0.001998224,0.002103038,0.002628739,0.002513747
799,0.003124336,0.004325922,0.002506744,0.002822178,0.003023888,0.002749465,0.002676973,0.002771478,0.003033507,0.002724327,0.003016668,0.002676244,0.00284753,0.002585119,0.00272576,0.002629312,0.00263452,0.003082986,0.002707083,0.002670462,0.002772208,0.002612228,0.002713439,0.002762934,0.002775595,0.003117139,0.002966207,0.00337142,0.003514378
798,0.003386838,0.004587661,0.002773849,0.003050399,0.003065702,0.002814544,0.002943871,0.003033247,0.002998187,0.002774553,0.003045655,0.002891072,0.002935609,0.002770879,0.00288031,0.002850891,0.002759417,0.003042318,0.002526792,0.002779398,0.00271818,0.002639833,0.002729329,0.002869366,0.002817045,0.002927608,0.00310585,0.003496007,0.003590482
797,0.003614574,0.004581932,0.002794066,0.003109813,0.003202483,0.002901678,0.002728469,0.003014896,0.003040181,0.002816576,0.003219173,0.002912858,0.003081291,0.002773484,0.002934593,0.002829109,0.002840677,0.00325498,0.0025715,0.002876037,0.002941056,0.002773458,0.002901418,0.002948379,0.00284641,0.003173825,0.003167749,0.003505427,0.003660568
796,0.003437636,0.004674288,0.002752383,0.003112577,0.003303624,0.00288904,0.003060488,0.003066718,0.003224858,0.002931518,0.0033217,0.00303296,0.003082934,0.002891646,0.003008614,0.002950047,0.002765044,0.003310353,0.002913822,0.002995555,0.003052667,0.00291192,0.002883828,0.003158779,0.002903607,0.003184803,0.003313849,0.003680591,0.003831564
795,0.003635195,0.004769674,0.003053267,0.003273315,0.003287322,0.003188219,0.003193069,0.003102487,0.003344446,0.003143734,0.003455926,0.00305921,0.003280175,0.003039477,0.003023498,0.003171113,0.003069012,0.003425921,0.002989299,0.0030754,0.003152,0.002842918,0.003048262,0.003137346,0.003261057,0.003290791,0.003512108,0.00389388,0.003948994
794,0.003796466,0.004880892,0.002988048,0.003287921,0.003467825,0.003173616,0.003056056,0.003420833,0.003397352,0.00319998,0.003510072,0.003267577,0.003453082,0.003235603,0.003324935,0.003244183,0.003135104,0.003429913,0.003048105,0.003115393,0.003141127,0.002946086,0.003134322,0.003318074,0.003274985,0.00333576,0.003507228,0.003857497,0.004035625
793,0.00385674,0.005107736,0.003074852,0.003326213,0.003479776,0.003398187,0.003303519,0.003394274,0.003412197,0.003256806,0.003591995,0.003355351,0.003455509,0.003322587,0.003308032,0.003290973,0.0034015,0.003583382,0.003250886,0.003345803,0.003221259,0.003230256,0.003282027,0.003447212,0.00333229,0.003268725,0.003667434,0.004111219,0.004325216
792,0.003940635,0.005183779,0.003307119,0.003467147,0.003669836,0.003579624,0.003294051,0.003597921,0.003636004,0.003359003,0.003662004,0.003491701,0.00355342,0.003372855,0.003508141,0.003373011,0.003274698,0.00372111,0.003388247,0.003507672,0.003378307,0.003240271,0.003552611,0.003485438,0.003366255,0.00363945,0.00378563,0.004051119,0.004245402
