Wavelength (nm)/Guest Conc (M),,,,,,,,,,,,,,,,,,,
,0,0.00035461,0.000704225,0.001253482,0.001923077,0.002893674,0.003825858,0.004721863,0.005863808,0.006949569,0.007983193,0.008968347,0.010362401,0.012080173,0.014028777,0.017381174,0.021381848,0.025404076,0.029079498
781,-0.002643902,-0.005070698,-0.006022458,-0.00518193,-0.005724784,-0.005502673,-0.007362881,-0.004670357,-0.008621989,-0.005777306,-0.006561358,-0.008513361,-0.006986759,-0.008705573,-0.005927478,-0.006885721,-0.006451703,-0.005356445,-0.00335349
780,-0.00259841,-0.005025103,-0.005903066,-0.005107898,-0.005759425,-0.00551162,-0.007449151,-0.004510219,-0.0084862,-0.005685696,-0.006562122,-0.008573312,-0.007062203,-0.008744289,-0.005843409,-0.006847808,-0.0065303,-0.005247049,-0.003255457
779,-0.002515856,-0.005216409,-0.005958426,-0.00500934,-0.005791611,-0.005348366,-0.007351479,-0.004421058,-0.008477467,-0.005788648,-0.006546875,-0.008382565,-0.007026647,-0.008662082,-0.005767242,-0.006954662,-0.006440634,-0.005266128,-0.003264398
778,-0.002624141,-0.004965478,-0.00587947,-0.005006065,-0.00552946,-0.005380019,-0.007252054,-0.004543215,-0.008604783,-0.005732193,-0.006418036,-0.008504528,-0.006914308,-0.008544784,-0.005806527,-0.007015185,-0.006534278,-0.005325302,-0.003223495
777,-0.002496399,-0.004848969,-0.00571385,-0.005021879,-0.005632142,-0.005298298,-0.00746569,-0.004568626,-0.008627977,-0.005760856,-0.006420434,-0.008540216,-0.006698412,-0.008536053,-0.005818583,-0.006834506,-0.006427218,-0.005217381,-0.003243125
776,-0.0023421,-0.005019524,-0.005720953,-0.004943315,-0.005555375,-0.005321057,-0.007272114,-0.004253599,-0.00842588,-0.005610933,-0.006465067,-0.008498841,-0.006802296,-0.008396581,-0.00578221,-0.006891327,-0.00631355,-0.00506118,-0.003090428
775,-0.002262278,-0.00484431,-0.005782517,-0.004944595,-0.005539529,-0.005156145,-0.007233368,-0.004351612,-0.008422732,-0.005568665,-0.006357174,-0.008343614,-0.006794753,-0.008477721,-0.005673534,-0.006768096,-0.006255276,-0.005102577,-0.003018815
774,-0.002354407,-0.004956828,-0.005641698,-0.004825725,-0.005502571,-0.005175126,-0.00716325,-0.00422617,-0.008480158,-0.005709252,-0.006331408,-0.008344477,-0.006788789,-0.008479955,-0.00581041,-0.006603886,-0.006199291,-0.005069675,-0.003061537
773,-0.002234877,-0.004720292,-0.005619672,-0.004679832,-0.005536923,-0.005185306,-0.007225628,-0.004358326,-0.008420041,-0.005614408,-0.006220624,-0.008356361,-0.006802143,-0.008423646,-0.005564933,-0.006752702,-0.006244355,-0.005025921,-0.003167939
772,-0.002121395,-0.004718294,-0.005861031,-0.004736065,-0.005373065,-0.005109484,-0.007206381,-0.004130592,-0.008303084,-0.005443217,-0.006175914,-0.008250766,-0.006735422,-0.008418315,-0.005637303,-0.006564213,-0.006149628,-0.004912039,-0.00292081
771,-0.002196658,-0.004702982,-0.005477828,-0.004704979,-0.005402773,-0.005253545,-0.007076669,-0.004139976,-0.008434665,-0.00548836,-0.006301355,-0.008197374,-0.006734249,-0.008185638,-0.005495925,-0.006525914,-0.00623374,-0.004905231,-0.002895406
770,-0.002057866,-0.004719216,-0.005618189,-0.004621953,-0.005266383,-0.00501804,-0.006947274,-0.004168795,-0.008329596,-0.005322642,-0.006193472,-0.008338382,-0.006555391,-0.008291909,-0.005678491,-0.006577625,-0.006114712,-0.00492069,-0.00283842
769,-0.002102589,-0.004617189,-0.00555328,-0.004582304,-0.005175638,-0.004994089,-0.007061795,-0.004117925,-0.008159625,-0.005350462,-0.006139061,-0.008309229,-0.006558859,-0.008139911,-0.005496539,-0.006532187,-0.006217868,-0.004882553,-0.002796961
768,-0.002006851,-0.004683366,-0.005430537,-0.004532302,-0.005192008,-0.005014151,-0.006942688,-0.004134336,-0.008195291,-0.005298656,-0.005980486,-0.008230547,-0.006373194,-0.008229278,-0.005443779,-0.006414976,-0.00603655,-0.004885369,-0.002733377
767,-0.001876813,-0.004446527,-0.005406966,-0.004450063,-0.005158448,-0.004935279,-0.006840775,-0.003956352,-0.00814545,-0.005221882,-0.005887029,-0.008125328,-0.006411251,-0.008180151,-0.005301163,-0.006463741,-0.005991362,-0.004786914,-0.002645137
766,-0.001759937,-0.004649869,-0.005341462,-0.004514984,-0.005038101,-0.004850556,-0.00668373,-0.003843934,-0.008160692,-0.005332461,-0.005979618,-0.007914914,-0.00640615,-0.008116995,-0.005329955,-0.006442623,-0.006033793,-0.004860693,-0.00269299
765,-0.001967839,-0.004544444,-0.005280244,-0.004354841,-0.004960718,-0.004731866,-0.006785477,-0.003862099,-0.008006106,-0.005218608,-0.005952093,-0.007945313,-0.006414567,-0.007904137,-0.005238149,-0.006374724,-0.006003004,-0.004674505,-0.002488574
764,-0.001671446,-0.004377854,-0.005311851,-0.00425483,-0.005000537,-0.004801097,-0.006776964,-0.003823972,-0.007886597,-0.005060669,-0.00577608,-0.00789524,-0.006381203,-0.008078121,-0.005286382,-0.006325132,-0.005960009,-0.004661342,-0.002600315
763,-0.001432081,-0.004219352,-0.005139006,-0.004207456,-0.00477017,-0.004579794,-0.006708965,-0.003719168,-0.007870226,-0.00481743,-0.005720901,-0.007933977,-0.006311611,-0.007909221,-0.005249248,-0.006232158,-0.005784509,-0.004592754,-0.002385661
762,-0.001484093,-0.004245294,-0.004985337,-0.004024836,-0.004749072,-0.004486188,-0.006491539,-0.003737852,-0.007889088,-0.004896989,-0.005611341,-0.007756019,-0.006267625,-0.007761308,-0.004924632,-0.00603655,-0.005531249,-0.004459799,-0.002330153
761,-0.001594441,-0.00421525,-0.005012155,-0.004188844,-0.004806473,-0.00446313,-0.006563856,-0.003576343,-0.007735829,-0.00492325,-0.005680739,-0.007716605,-0.006222767,-0.007722708,-0.00506727,-0.006202863,-0.005700565,-0.004390308,-0.00233036
760,-0.001280605,-0.004055457,-0.004970545,-0.004221761,-0.00476638,-0.004464308,-0.006593382,-0.003554776,-0.007658213,-0.004711637,-0.005643487,-0.007471542,-0.005967056,-0.007641478,-0.004933232,-0.00598932,-0.005676192,-0.004319217,-0.002262278
759,-0.001158146,-0.003860458,-0.004768633,-0.003902841,-0.004526205,-0.004190536,-0.006209396,-0.003403011,-0.007453323,-0.004642698,-0.00539132,-0.007374639,-0.005838811,-0.007451186,-0.004642698,-0.005775671,-0.005451908,-0.004107412,-0.001877947
758,-0.001063284,-0.00373703,-0.004759262,-0.003878725,-0.004488545,-0.004207252,-0.006152741,-0.003319736,-0.007389603,-0.004495207,-0.005302595,-0.007491592,-0.005811687,-0.007467166,-0.00456965,-0.005717785,-0.00532341,-0.003904328,-0.001854389
757,-0.000892356,-0.003735696,-0.004635988,-0.003766081,-0.004314398,-0.004035812,-0.006190869,-0.003293584,-0.007301947,-0.004415369,-0.005166838,-0.007386651,-0.005748134,-0.00741327,-0.004594752,-0.00562928,-0.005413818,-0.004036582,-0.001881607
756,-0.000886052,-0.00364812,-0.004507862,-0.003646991,-0.00429374,-0.004013961,-0.006008723,-0.003201859,-0.007236576,-0.00451729,-0.005121559,-0.007236881,-0.005625038,-0.007217634,-0.004481884,-0.005642822,-0.005200295,-0.003833363,-0.001700429
755,-0.000772423,-0.003416572,-0.004434279,-0.003368439,-0.004216993,-0.003831669,-0.005911697,-0.002974803,-0.007127091,-0.004194689,-0.00505637,-0.007219009,-0.005371172,-0.00715062,-0.004387592,-0.005388865,-0.005029555,-0.003646734,-0.00161791
754,-0.000627902,-0.003402292,-0.004221146,-0.003498442,-0.00404802,-0.003814375,-0.005767752,-0.002720875,-0.00710458,-0.004032479,-0.004886341,-0.00705609,-0.005306277,-0.007026902,-0.00421971,-0.005419135,-0.004831408,-0.003573467,-0.001443021
753,-0.000375443,-0.003216557,-0.004057765,-0.003188651,-0.003971897,-0.003562119,-0.00557582,-0.002801077,-0.006899531,-0.003901968,-0.00472234,-0.006813407,-0.00511588,-0.006797097,-0.004085872,-0.00512248,-0.004831203,-0.00349079,-0.001252368
752,-4.90E-05,-0.003120498,-0.004028016,-0.003116284,-0.003733951,-0.00343306,-0.005326018,-0.002534283,-0.006597869,-0.003786046,-0.004542139,-0.006649928,-0.005122071,-0.006819064,-0.003931521,-0.004875539,-0.004515907,-0.003217636,-0.001139247
751,-1.94E-05,-0.002880388,-0.003703512,-0.00282016,-0.003520011,-0.002916233,-0.00511808,-0.002305693,-0.006410078,-0.003485295,-0.004148335,-0.006538511,-0.004755627,-0.00654769,-0.003553595,-0.004744617,-0.004449294,-0.003004162,-0.000920409
750,0.000273416,-0.00266788,-0.003398747,-0.002630522,-0.003217533,-0.002882291,-0.004971057,-0.002001492,-0.006126198,-0.003291785,-0.004041249,-0.00618454,-0.004650279,-0.006300845,-0.003454068,-0.004430487,-0.004194074,-0.002699009,-0.000674323
749,0.000641721,-0.002259651,-0.003130779,-0.002108978,-0.002941688,-0.002555694,-0.004713736,-0.001612443,-0.005804637,-0.002829264,-0.003810424,-0.00585434,-0.004275029,-0.005916805,-0.003014599,-0.004152284,-0.003806831,-0.002434984,-0.000378495
748,0.000993292,-0.002062246,-0.002895457,-0.002026227,-0.002542467,-0.002305332,-0.004393076,-0.001387444,-0.005512437,-0.002689079,-0.003381333,-0.005650692,-0.003886729,-0.005645582,-0.002864599,-0.003963996,-0.003455763,-0.002199079,4.80E-05
747,0.001240543,-0.001630083,-0.002399254,-0.001681245,-0.002149935,-0.001928874,-0.00390202,-0.001119264,-0.005304078,-0.002276595,-0.003151647,-0.005341666,-0.003596984,-0.005269196,-0.002412074,-0.003603094,-0.003194459,-0.001955624,0.000456687
746,0.001646696,-0.001315137,-0.002174611,-0.00128365,-0.001913308,-0.001713683,-0.00359529,-0.00070725,-0.004944851,-0.002055599,-0.002805089,-0.004795823,-0.003258592,-0.004905692,-0.002087596,-0.00322776,-0.002890726,-0.001485589,0.000673765
745,0.00204038,-0.000917878,-0.001731267,-0.001000633,-0.001684391,-0.001370929,-0.003320815,-0.000236275,-0.004589732,-0.001592326,-0.002329227,-0.004581945,-0.002804626,-0.004512371,-0.001722191,-0.002971255,-0.002395959,-0.00109427,0.001055358
