Wavelength (nm)/Guest Conc (M),,,,,,,,,,,,,,,,,,,,,,,,,
,0,7.13E-06,1.42E-05,2.13E-05,2.84E-05,3.55E-05,4.25E-05,4.95E-05,5.65E-05,6.35E-05,7.04E-05,7.74E-05,8.43E-05,9.12E-05,9.80E-05,0.000104895,0.000111732,0.000125348,0.000138889,0.000152355,0.000165746,0.000198903,0.000231608,0.000295699,0.00035809
800,0.000690332,0.001745837,0.002230175,0.001487129,0.001470194,0.001841674,0.002147546,0.001840764,0.002641656,0.003180683,0.002971341,0.003041771,0.003089321,0.003387725,0.002815743,0.002336555,0.003021204,0.002729147,0.002942255,0.002711902,0.002670279,0.003058194,0.002973035,0.002596915,0.002750898
799,0.001508741,0.002514112,0.003064059,0.002507317,0.002242248,0.002791044,0.002752279,0.002809255,0.003745261,0.003806337,0.003715131,0.004018721,0.004094965,0.00423296,0.003884869,0.003269534,0.003790826,0.003721972,0.003875101,0.003787484,0.003594893,0.003847495,0.003866717,0.00343594,0.003642739
798,0.001556436,0.002613087,0.003287661,0.002544107,0.002369401,0.002750377,0.003106711,0.002800345,0.003698396,0.004116341,0.003845875,0.004294287,0.004059951,0.004291176,0.003936038,0.003446612,0.003944005,0.003854128,0.004012555,0.003827673,0.003686805,0.003989826,0.004025409,0.003591604,0.003709805
797,0.001717873,0.002550773,0.003218625,0.002334577,0.002159227,0.002960681,0.002896649,0.002994486,0.00365352,0.004030426,0.003790774,0.004133327,0.004031915,0.004282026,0.003847155,0.00333229,0.004025226,0.003801115,0.003834593,0.003737611,0.003800645,0.003741554,0.003762468,0.003457492,0.003677328
796,0.001408407,0.002522496,0.003138754,0.002526037,0.00240519,0.002712866,0.00301904,0.002762673,0.003708552,0.003868676,0.003748081,0.003974491,0.003896857,0.004289111,0.003716776,0.0033241,0.003791374,0.003727246,0.003777378,0.003631619,0.003647359,0.003759805,0.00381391,0.003408414,0.003544051
795,0.001352549,0.002352769,0.003014713,0.002422786,0.002151344,0.002554366,0.00296373,0.002648011,0.003571559,0.003750562,0.003569106,0.003964067,0.003886488,0.004004116,0.003608152,0.003156902,0.003726906,0.003558327,0.003788789,0.003507541,0.003381047,0.003804692,0.003673725,0.003163499,0.003418302
794,0.00140729,0.002277117,0.003083977,0.002291455,0.002074894,0.002629129,0.002732898,0.00273545,0.003457362,0.003768265,0.003626659,0.003716358,0.003830467,0.004104529,0.003608883,0.003046515,0.003651927,0.003634751,0.003564042,0.003496555,0.003442515,0.003581138,0.003599539,0.003277593,0.003270603
793,0.001310849,0.002234677,0.002920207,0.002211702,0.001865877,0.002563323,0.002717607,0.002342957,0.003398057,0.003716202,0.003555377,0.003821405,0.00375286,0.004051485,0.00341718,0.002845758,0.003652032,0.003433252,0.00349084,0.003365029,0.003212784,0.003736723,0.003587611,0.003205273,0.003278871
792,0.001010494,0.001975028,0.002753894,0.002077677,0.001980437,0.00244395,0.002590691,0.002486905,0.003294833,0.003621386,0.003540032,0.003637152,0.00366947,0.003829971,0.003346325,0.002877417,0.003535621,0.003295825,0.003403222,0.003314944,0.0030687,0.00330391,0.003436723,0.003048262,0.003126787
791,0.000949862,0.00202371,0.002631968,0.002001682,0.001773752,0.002424478,0.002608374,0.002381478,0.003334534,0.00342159,0.003246947,0.003432104,0.003419085,0.00374453,0.003183916,0.002800423,0.003368472,0.0031805,0.00346078,0.003249816,0.003034107,0.003214322,0.003390152,0.002821813,0.003009682
790,0.000844263,0.001825557,0.002470217,0.001836994,0.001494169,0.002127099,0.002426977,0.002141199,0.003369777,0.003312857,0.003179561,0.003203604,0.003306571,0.003525939,0.003003791,0.00272266,0.003298303,0.003096777,0.003192782,0.002878121,0.002814961,0.003086271,0.003146993,0.002861027,0.003037079
789,0.000791589,0.001858857,0.002510571,0.001826466,0.001396305,0.002157223,0.002212431,0.002228978,0.003000481,0.00334669,0.003103374,0.003371211,0.00324447,0.003549949,0.003002801,0.002730683,0.003168792,0.002989169,0.002984738,0.002949083,0.002647178,0.00307613,0.003168245,0.002691325,0.002782264
788,0.000697254,0.001662105,0.002377131,0.001617127,0.001200644,0.002004907,0.002118593,0.00198015,0.002862799,0.003052772,0.002913692,0.003110022,0.003092789,0.003287217,0.002812903,0.00244382,0.003021959,0.002821084,0.002927087,0.002745037,0.002696586,0.002908662,0.002871815,0.002627072,0.002580197
787,0.000563359,0.001535523,0.002161646,0.001503,0.001133082,0.001932149,0.002016298,0.001745395,0.00278724,0.003005668,0.002921875,0.002995112,0.003186081,0.003258423,0.002851517,0.002458268,0.002976293,0.002797765,0.002801934,0.002685777,0.00256663,0.002872701,0.002970794,0.002468915,0.00270638
786,0.000689009,0.001479986,0.002141797,0.00158743,0.001226187,0.001905733,0.001951729,0.001792336,0.002811496,0.00296923,0.002708125,0.003066327,0.002929902,0.00313865,0.002608399,0.002396574,0.00271943,0.00266507,0.002864467,0.002627593,0.002426561,0.002770046,0.002858396,0.002404852,0.002489951
785,0.000403283,0.001506429,0.002153009,0.001604317,0.001010754,0.00195009,0.001917849,0.001797223,0.002856363,0.002966858,0.002804617,0.002814258,0.00290319,0.003059002,0.002707292,0.002278158,0.002772416,0.002654392,0.002678666,0.002611603,0.002467744,0.002585275,0.00273334,0.002380228,0.002615978
784,0.000586998,0.00155389,0.002051772,0.001495961,0.001060496,0.001834915,0.001833303,0.001862575,0.002883776,0.002951507,0.002727037,0.002975277,0.002744281,0.003100062,0.002578036,0.002237227,0.002716591,0.002700389,0.002705573,0.002484432,0.00249685,0.002618868,0.002703515,0.002457799,0.002553741
783,0.00035543,0.001309498,0.002120284,0.001415731,0.000991736,0.001820721,0.001890913,0.001723954,0.002760771,0.003003062,0.002878069,0.00294361,0.002912519,0.003045394,0.002515049,0.002227313,0.002867724,0.002636161,0.002636786,0.002585952,0.002331818,0.002669446,0.00264723,0.002318676,0.002501563
782,0.000546149,0.001501779,0.001981087,0.001487597,0.001305448,0.001824413,0.001978694,0.001844923,0.002793649,0.002914474,0.002848025,0.002989039,0.002855503,0.00306896,0.002549393,0.002400348,0.002806441,0.002575119,0.00283187,0.002669941,0.002345456,0.002709871,0.002570901,0.002256143,0.002527234
781,0.000403543,0.001485337,0.002198667,0.001557319,0.001125737,0.001796833,0.001939066,0.001879525,0.002937095,0.002824705,0.002824836,0.002816759,0.002915412,0.003154764,0.002641682,0.002403888,0.002766138,0.002659158,0.002826998,0.002580353,0.002524969,0.002694815,0.002794509,0.002238632,0.002459674
780,0.000513078,0.00146435,0.002216333,0.001576466,0.001180528,0.001940496,0.001821553,0.001885219,0.002954217,0.002925497,0.002760407,0.002958544,0.002882264,0.002964304,0.002648688,0.002366173,0.002812199,0.002654366,0.002746183,0.002521871,0.002389416,0.002741025,0.002767883,0.002402066,0.002447126
779,0.000595527,0.001431157,0.002110269,0.001500507,0.001166797,0.001841362,0.001864993,0.001869542,0.002786745,0.003003218,0.002776689,0.002948379,0.0028511,0.002981193,0.002747329,0.002296191,0.002718362,0.002584468,0.002832913,0.00261741,0.002395012,0.002630249,0.002678744,0.002332885,0.002507603
778,0.000458424,0.001320715,0.00206769,0.00147674,0.001130616,0.001869438,0.001678995,0.001803331,0.002906421,0.002784713,0.00276012,0.002732272,0.002856051,0.002919399,0.002621004,0.002344701,0.002786432,0.002656866,0.002748371,0.002618973,0.002319925,0.002674863,0.002695544,0.002312117,0.002543664
777,0.000682839,0.0014196,0.002125695,0.001519599,0.001080892,0.001952821,0.001836371,0.001702384,0.002902017,0.002874812,0.002700467,0.002901652,0.002865978,0.002940404,0.002552673,0.002372498,0.002744438,0.002547622,0.002716721,0.002564469,0.002310166,0.002757645,0.002605873,0.002280005,0.002454675
776,0.000530106,0.001486662,0.002315501,0.001680373,0.001016384,0.001882385,0.001856648,0.001916601,0.002754337,0.002932612,0.002704192,0.002903763,0.002879737,0.003067761,0.00258366,0.002527391,0.002764002,0.002566891,0.002772078,0.002568271,0.002387542,0.002491695,0.002568245,0.002226507,0.002616342
