Wavelength (nm)/Guest Conc (M),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,0.006065514,0.003106476,0.001897829,0.002910617,0.002648766,0.004083833,0.002405112,0.002396808,0.002414248,0.003805005,0.003320396,0.004432554,0.003568244,0.003930971,0.005405329,0.004369664,0.006084362,0.005853885,0.00490914,0.006342068,0.005996062,0.006641507,0.006074597,0.007063742,0.005940189,0.007044299,0.007383374,0.007428795,0.007641772
769,0.005986981,0.00317771,0.002074322,0.002970533,0.002608816,0.00409716,0.002477507,0.002603764,0.002408912,0.003738577,0.003275506,0.004552162,0.00358239,0.003989251,0.00547778,0.004475471,0.00636232,0.005939086,0.004944694,0.006359168,0.00604231,0.006877846,0.006187647,0.007079213,0.005892561,0.00725214,0.007468848,0.007678921,0.007575518
768,0.006012702,0.003191765,0.002104312,0.002944757,0.002584988,0.004203397,0.002426483,0.002550069,0.002502604,0.004043908,0.003324674,0.004587373,0.003738133,0.003996488,0.005494191,0.004524905,0.006212067,0.005947851,0.004891652,0.006464514,0.006142381,0.006763749,0.006193344,0.00722724,0.006180688,0.007305181,0.007412127,0.007660267,0.007550126
767,0.006171761,0.00313247,0.0020628,0.002968213,0.002482011,0.004317425,0.002452853,0.002638531,0.002397693,0.003991968,0.003452769,0.004645166,0.003610397,0.004139416,0.005506197,0.004422486,0.006377634,0.006069373,0.004994025,0.006541846,0.006081133,0.006856071,0.006269367,0.007227003,0.006079716,0.007392668,0.007749275,0.007697839,0.007653865
766,0.00605134,0.003314579,0.002201607,0.002843465,0.002667232,0.003971878,0.002464151,0.002574182,0.002477611,0.004053967,0.003373272,0.004645899,0.003822946,0.004087282,0.005561727,0.004570787,0.00629416,0.006022755,0.005147576,0.006579243,0.006160681,0.006758096,0.006314279,0.007229082,0.006072103,0.007328953,0.007643406,0.007642958,0.007548177
765,0.006190509,0.003309153,0.002319899,0.003026,0.002678536,0.004283516,0.002565068,0.002662544,0.002619181,0.004003829,0.003579024,0.004631535,0.003850289,0.0042694,0.005592641,0.004500004,0.006381443,0.005935648,0.005166568,0.006579952,0.006171682,0.006934445,0.006378081,0.007423318,0.00611106,0.007520284,0.007612556,0.00767518,0.007732331
764,0.006205739,0.003282001,0.002026466,0.003059627,0.002745532,0.004167067,0.002480761,0.002731152,0.002553168,0.003892574,0.003469443,0.004699696,0.003880611,0.004101184,0.005739506,0.00456825,0.006475182,0.006104025,0.005276394,0.006570675,0.00623964,0.00692808,0.006368361,0.007531135,0.006336867,0.007492103,0.007872568,0.007856278,0.007890281
763,0.006314173,0.003468817,0.002162348,0.003020735,0.002853575,0.004275464,0.002703306,0.00276098,0.002775725,0.004170282,0.003693096,0.00497669,0.003657409,0.004249323,0.005788297,0.004720866,0.006396785,0.006187227,0.005194677,0.006615249,0.00644234,0.006857886,0.006633149,0.007608341,0.00630632,0.007564139,0.007665273,0.007904859,0.007856199
762,0.006489791,0.003470774,0.002422552,0.003183838,0.003005277,0.004306444,0.00268747,0.00280988,0.002673587,0.004240749,0.003679234,0.00488529,0.003985384,0.004498252,0.005967639,0.004673006,0.006653914,0.006170737,0.005204894,0.006728361,0.006578402,0.00701094,0.006590701,0.007425451,0.006319742,0.007708695,0.007808914,0.008080805,0.008019652
761,0.006342987,0.003359211,0.002277871,0.003188897,0.002891281,0.00423377,0.002587775,0.002764418,0.002603764,0.004164793,0.003551515,0.00486618,0.004015559,0.004452299,0.005755586,0.004667197,0.006539928,0.006195078,0.00523856,0.0067958,0.006566969,0.007071214,0.006710694,0.007544331,0.006381942,0.007679922,0.007808782,0.007993232,0.007940685
760,0.006481882,0.003646602,0.002370129,0.003173016,0.003032282,0.004321477,0.002853575,0.003008926,0.002675645,0.004178149,0.003954323,0.004929404,0.004083833,0.00440222,0.005936541,0.004866887,0.006644398,0.006396207,0.005272621,0.006950201,0.00660513,0.007172786,0.006679359,0.007576177,0.006451194,0.007904648,0.00802155,0.008226983,0.007979047
759,0.006473422,0.003890641,0.002679422,0.003454752,0.003047532,0.004547767,0.002823142,0.003101444,0.003046437,0.004490798,0.003968456,0.00511418,0.004283621,0.004681562,0.006083496,0.005073844,0.006763223,0.006493548,0.005455105,0.007035038,0.00687398,0.007384901,0.006800323,0.007962805,0.006488057,0.008147795,0.008122237,0.008236718,0.008266108
758,0.006715242,0.003604864,0.002476361,0.003435914,0.003185011,0.004581932,0.002931127,0.003108275,0.002953227,0.004462551,0.004006494,0.005219932,0.004065673,0.004543791,0.00626984,0.004995464,0.006728203,0.00644502,0.005485435,0.00707153,0.006802847,0.007313789,0.007125655,0.007789148,0.006542739,0.007969792,0.008204138,0.008369122,0.008238908
757,0.006618035,0.003611754,0.002453269,0.003274385,0.003042605,0.004499508,0.00286134,0.003007284,0.002854565,0.004518392,0.003903309,0.005167983,0.00419417,0.004639803,0.006192242,0.005001645,0.006836637,0.006570044,0.005663183,0.007212106,0.006869483,0.007358071,0.006890759,0.007826336,0.006621347,0.007993021,0.008213555,0.008270039,0.008344764
756,0.006665637,0.003629817,0.002665096,0.003515787,0.003233438,0.004613404,0.003001237,0.003100428,0.003090442,0.004577929,0.004144905,0.005173536,0.004301111,0.004644878,0.006291245,0.005207959,0.007035906,0.006686614,0.005717185,0.007118182,0.00685991,0.007423344,0.006953121,0.00795711,0.00682341,0.008082756,0.008347773,0.008389759,0.008452309
755,0.006764932,0.003683358,0.002499948,0.003607082,0.003118391,0.004657647,0.002975433,0.003172704,0.003071411,0.004758158,0.004200888,0.00531473,0.004330654,0.004678632,0.006368729,0.005317743,0.006903278,0.006612805,0.005796194,0.007354386,0.00697832,0.007532005,0.007167312,0.008063373,0.00679885,0.008227115,0.00835656,0.008501512,0.008470126
754,0.006999681,0.003876877,0.002619884,0.003543137,0.003333151,0.004745466,0.003172834,0.003303519,0.003221729,0.004600741,0.004242867,0.005583726,0.004494486,0.004762582,0.00646236,0.005257765,0.007010335,0.006709958,0.005733054,0.007336219,0.006992341,0.007472904,0.007246349,0.008239145,0.006986817,0.008293363,0.00849882,0.00872941,0.00863286
753,0.00685515,0.003942934,0.002824679,0.003515266,0.003343403,0.004791554,0.003236594,0.003374394,0.003282001,0.004688052,0.004359572,0.005471122,0.004475027,0.004972815,0.006647736,0.005462864,0.007244453,0.00703517,0.005896261,0.007441909,0.007212527,0.007732595,0.007329085,0.008292202,0.007117182,0.008444233,0.008679231,0.008926062,0.008703369
752,0.007111235,0.004175953,0.002769186,0.003892025,0.003469077,0.00494472,0.00325279,0.003451308,0.003327021,0.0048805,0.004459857,0.005617212,0.004636558,0.005218857,0.006697287,0.005638295,0.007172602,0.006858937,0.006108041,0.007558976,0.007125944,0.007774758,0.007379898,0.008370203,0.007125813,0.008524743,0.008649285,0.008834831,0.008757645
751,0.007146839,0.004056946,0.0028813,0.003743903,0.003574064,0.00503189,0.003340299,0.00356921,0.003479437,0.0048644,0.004657751,0.005678551,0.004782001,0.005190747,0.006945361,0.005550977,0.00733901,0.007076792,0.006004304,0.007627994,0.007413417,0.008067671,0.007451863,0.008337059,0.007121076,0.00855439,0.008869678,0.009011815,0.008886323
750,0.007091658,0.004300928,0.002929016,0.003927993,0.003607682,0.004951711,0.003342151,0.003629295,0.003518919,0.00504797,0.004633916,0.005755009,0.004956476,0.005123844,0.006965273,0.005649493,0.007453364,0.007239742,0.006251851,0.007920202,0.007462081,0.007972007,0.007744321,0.008677356,0.007286622,0.008892189,0.008810792,0.009102078,0.009087963
749,0.00741318,0.004427298,0.00312809,0.004001033,0.003729256,0.005264708,0.003620838,0.003743799,0.003527818,0.005110434,0.004717987,0.005894345,0.004814561,0.00537794,0.007044483,0.005891879,0.007671386,0.007328611,0.006263301,0.007926265,0.007593879,0.008212553,0.007725638,0.008664311,0.007426662,0.008887802,0.009075539,0.00921695,0.009182763
