Wavelength (nm)/Guest Conc (M),,,,,,,,,,,,,,,,,,,,,,
,0,5.70E-05,0.000113636,0.000253879,0.000392157,0.000528512,0.00079561,0.00105548,0.001308411,0.001554677,0.002028241,0.002478098,0.002905983,0.003510012,0.00407281,0.00459846,0.00540146,0.006124876,0.007376014,0.008420182,0.009304813,0.010063875
800,0.001270684,0.000910198,0.00032455,-3.15E-05,0.000279037,0.000643665,0.000741282,0.001272865,0.000678613,0.000581788,0.001219101,0.001327518,0.001527704,0.001990864,0.002693304,0.002243914,0.0029587,0.003082178,0.004121306,0.004463885,0.004048297,0.005242542
799,0.001867385,0.001641317,0.000928097,0.0005997,0.000991502,0.001177153,0.001372362,0.001907345,0.001432352,0.00121204,0.001693834,0.00196694,0.002104755,0.002574963,0.003583696,0.00303369,0.003417885,0.003656548,0.004813749,0.005171781,0.004982084,0.005808366
798,0.001676059,0.001581506,0.0007759,0.000528058,0.000876451,0.000950641,0.001160827,0.001865487,0.001247864,0.001282029,0.001456584,0.001895359,0.002038248,0.002718467,0.003436931,0.002874056,0.003331795,0.003459632,0.004833093,0.005254568,0.004746905,0.005940556
797,0.001709166,0.00139402,0.000754195,0.000246841,0.000838427,0.001018694,0.001239427,0.001785058,0.001221619,0.001040879,0.001489363,0.001912519,0.001848667,0.002481542,0.003216174,0.002792425,0.003335186,0.003436305,0.004518026,0.004989521,0.00475876,0.00573809
796,0.001545836,0.001240777,0.000659531,0.000426785,0.000623471,0.000877047,0.001152574,0.001708673,0.001048118,0.001112891,0.001479181,0.001634093,0.001964626,0.002367475,0.003208455,0.002775048,0.003248617,0.003437714,0.004566942,0.005048467,0.004633131,0.00580186
795,0.001495909,0.00134102,0.000656135,0.000296703,0.000602836,0.00081231,0.001116472,0.001656024,0.001027386,0.000963327,0.001349511,0.001674968,0.001703397,0.002483963,0.003070342,0.002647021,0.003275663,0.003439332,0.004298287,0.004876861,0.004655475,0.005771535
794,0.001590677,0.001255652,0.000494341,0.000228245,0.000609732,0.000920133,0.001122052,0.001506715,0.001091065,0.000767083,0.001312406,0.001717613,0.001803461,0.002272094,0.003057021,0.002594129,0.003195598,0.00344155,0.004432842,0.004952261,0.004462525,0.00566056
793,0.001454247,0.001157323,0.000431345,0.000131158,0.000497917,0.000500509,0.001034106,0.001422769,0.000856323,0.000778234,0.001326427,0.001486844,0.001657895,0.002369218,0.003096725,0.002506379,0.002984347,0.003092554,0.004326994,0.004785796,0.004496003,0.005609659
792,0.001204668,0.001105079,0.000367529,0.00030292,0.000398205,0.000557631,0.00094719,0.001269152,0.000771854,0.000836793,0.001231717,0.001222008,0.001459259,0.002275269,0.002914213,0.002587254,0.002987813,0.00301208,0.004328222,0.004713513,0.004417439,0.005505464
791,0.001407654,0.001050428,0.000369628,-8.34E-05,0.000270385,0.000472857,0.000959513,0.001349121,0.000764853,0.000730599,0.001186861,0.001352679,0.001530717,0.002197002,0.002794327,0.002415264,0.003031083,0.003087131,0.004299621,0.004697419,0.004287098,0.005538418
790,0.001134276,0.000925451,0.000281109,5.85E-05,0.000256036,0.000441839,0.000835496,0.001306123,0.000650354,0.000662539,0.001075209,0.001247163,0.001471545,0.002261998,0.002858187,0.002396262,0.002867177,0.002945043,0.004230764,0.004565869,0.004218374,0.005353148
