Wavelength (nm)/Guest Conc (M),,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,0.004184552,0.002492008,0.002933264,0.003089139,0.003076938,0.003597372,0.002814909,0.003810672,0.003504462,0.003771633,0.004166204,0.004455568,0.004812807,0.00540339,0.006456343,0.006214561,0.007239321,0.00713947,0.008138168,0.007486309,0.009111383,0.009295938,0.008467618,0.007495922,0.00811501,0.008182982,0.009513986,0.007773889
785,0.004135287,0.002300953,0.003046515,0.00309915,0.003371733,0.003273628,0.002877834,0.003836709,0.003590925,0.003710771,0.004246709,0.004548212,0.004835292,0.005415211,0.006549467,0.006101294,0.007113867,0.007242505,0.008365479,0.007454786,0.009151143,0.009473162,0.008586494,0.007806305,0.008225585,0.007993917,0.009264838,0.008001775
784,0.004094285,0.002259318,0.003045472,0.002972149,0.003070655,0.003564616,0.002973374,0.003859299,0.003525652,0.003839503,0.00410952,0.004522577,0.004968887,0.005313079,0.006758122,0.006162808,0.007143707,0.00718255,0.00831785,0.007529661,0.009319104,0.009523883,0.008514685,0.007688907,0.008093358,0.008155285,0.009399354,0.008029936
783,0.004198901,0.002437234,0.00316668,0.00308515,0.003062547,0.003439958,0.003025791,0.003859195,0.003644279,0.003739935,0.004169315,0.004631195,0.004940924,0.005664809,0.006744977,0.006352785,0.007319766,0.007349567,0.008271596,0.007572779,0.009351557,0.009483004,0.008668879,0.007695968,0.008264499,0.008082492,0.009411337,0.008157344
782,0.004272903,0.002464281,0.002976345,0.003124179,0.003155702,0.003598991,0.002912675,0.004105208,0.003671454,0.003655347,0.004185362,0.004506596,0.004924717,0.005523789,0.00657869,0.006430832,0.00718705,0.007152522,0.008238486,0.007507774,0.009412289,0.009535922,0.008860061,0.007761977,0.008211235,0.008178313,0.009578102,0.007992915
781,0.004429861,0.002311961,0.003127543,0.003120868,0.003213983,0.003586932,0.003154894,0.004173862,0.003614025,0.003938154,0.004397199,0.004578217,0.005066407,0.005694314,0.006735486,0.006358747,0.007385032,0.007334982,0.008524822,0.007495132,0.009485782,0.009477342,0.008664072,0.007789016,0.008357801,0.008294392,0.009584348,0.008049318
780,0.004372123,0.002408964,0.003137242,0.003123293,0.003123892,0.0035476,0.003115888,0.004045972,0.003670097,0.004043673,0.004245585,0.004739996,0.005215504,0.005649834,0.006739587,0.00643606,0.007505166,0.007250165,0.008284999,0.007676761,0.009575985,0.009549232,0.008763588,0.007912267,0.008363237,0.008311596,0.00961367,0.008254896
779,0.004098807,0.002545747,0.003238915,0.003146889,0.003239619,0.003587454,0.003031709,0.003992072,0.003697717,0.003959653,0.004371207,0.004891966,0.005110146,0.005581497,0.006892942,0.006479754,0.007414207,0.007327663,0.008437212,0.007646541,0.00963606,0.009636828,0.008837976,0.007876548,0.008467434,0.008420479,0.009858465,0.00828798
778,0.004430959,0.002583791,0.00311302,0.003242279,0.003173955,0.003736776,0.003252633,0.004164846,0.003633237,0.004121829,0.004446886,0.004649483,0.005181683,0.005837514,0.00684542,0.006496412,0.007536877,0.00750809,0.008472687,0.007800085,0.009783797,0.00971981,0.008894381,0.008083178,0.008542641,0.008502462,0.009801324,0.008449696
777,0.004475341,0.002601499,0.003380942,0.0032856,0.003237637,0.00367101,0.003268203,0.003968169,0.003685578,0.004196079,0.004384883,0.004802154,0.005138277,0.006084152,0.006903646,0.006552121,0.007502085,0.007652548,0.008500561,0.007857042,0.009785597,0.009785968,0.009058279,0.007875809,0.008461072,0.008569861,0.00985399,0.008446582
776,0.004440426,0.002507369,0.003315987,0.003397065,0.003343899,0.003553081,0.00325052,0.004122926,0.003762912,0.004149321,0.004586483,0.005089769,0.005200257,0.005978478,0.006929001,0.006576851,0.007523524,0.007579312,0.008685437,0.007993759,0.009896227,0.009865773,0.009132426,0.008175359,0.008729832,0.008488392,0.010020024,0.008671203
775,0.004496369,0.002682808,0.003378594,0.003302215,0.003327152,0.003562972,0.003336203,0.004151621,0.003616897,0.004273713,0.004578217,0.004906705,0.005366094,0.006066643,0.00708929,0.006805503,0.007618826,0.007657132,0.008648783,0.00801451,0.009988529,0.009856902,0.009044455,0.008230281,0.008697612,0.00869851,0.009998145,0.008624199
774,0.004644747,0.002641266,0.003469051,0.00330871,0.003337455,0.003793515,0.003279079,0.004292849,0.003853188,0.004404312,0.004564457,0.005007746,0.005461055,0.006027217,0.007069688,0.006530467,0.007668988,0.007691041,0.008785195,0.008062265,0.010010197,0.010019892,0.009242652,0.008311042,0.008821781,0.008536913,0.01008493,0.008654249
773,0.004717386,0.002721254,0.003521346,0.00343187,0.0034003,0.003698004,0.003278845,0.004315046,0.003930552,0.004354761,0.004604744,0.005236149,0.005268927,0.005967875,0.007228845,0.006880502,0.007770963,0.007717654,0.008797029,0.008084629,0.010165904,0.010039972,0.00910229,0.008379044,0.008902625,0.008685543,0.010068425,0.008728539
772,0.004685121,0.002739384,0.003515787,0.003299242,0.003500365,0.003781399,0.003440193,0.00431949,0.003877477,0.004491033,0.004749391,0.005167537,0.005438932,0.006204609,0.007403516,0.006835112,0.007860706,0.007847711,0.008942895,0.008006415,0.010282197,0.010145209,0.009264044,0.008392081,0.008911609,0.008818347,0.010171602,0.00859254
771,0.00480184,0.002762178,0.003700328,0.003481081,0.003607682,0.003771555,0.003621961,0.004370449,0.003913287,0.004587739,0.00477462,0.005346098,0.005738719,0.006418117,0.007350436,0.007010335,0.007972323,0.007925026,0.00890067,0.008397016,0.010184798,0.010143433,0.009283032,0.008587973,0.00901792,0.008916365,0.010379645,0.008782368
770,0.004706944,0.003006841,0.003594762,0.003435105,0.003483481,0.003795553,0.003336594,0.004441472,0.00393468,0.004513239,0.004907333,0.005367457,0.005466613,0.006328356,0.007390246,0.00692353,0.007889701,0.007950045,0.008817369,0.008328931,0.010284822,0.010122474,0.009607345,0.008636953,0.009131184,0.008948892,0.010567948,0.008928915
769,0.004943804,0.002857822,0.003708343,0.003444968,0.003565713,0.003810542,0.00345817,0.004652048,0.003967464,0.004575051,0.004870054,0.005290806,0.005633286,0.006408843,0.007392221,0.007034644,0.007836904,0.007872699,0.008936076,0.008285104,0.010305417,0.010260675,0.009626003,0.008736937,0.009191409,0.009061583,0.010442642,0.008955472
768,0.004960456,0.002912675,0.003628173,0.003410893,0.003641747,0.003892522,0.003591004,0.004394427,0.00395145,0.004685828,0.004700272,0.005278831,0.005619834,0.006596036,0.007291834,0.007040537,0.008107072,0.007996369,0.008935337,0.008398468,0.0103999,0.010246839,0.009618858,0.008605029,0.009254684,0.009066235,0.010603704,0.00900756
767,0.004991903,0.003095187,0.00379597,0.0036566,0.003686439,0.003901271,0.003547261,0.004646814,0.004105156,0.004578845,0.004977659,0.005625367,0.005762983,0.006631571,0.007547518,0.007261115,0.007927003,0.008016699,0.008965276,0.008423514,0.010417188,0.010308598,0.009769394,0.008755083,0.009308552,0.009261982,0.010656599,0.009068772
766,0.005060724,0.003127308,0.003839111,0.003513204,0.003677119,0.003966236,0.003669052,0.004630488,0.004051459,0.004915737,0.005050431,0.005635515,0.005968111,0.006668161,0.007670964,0.00736468,0.008085789,0.008245187,0.009069064,0.008465612,0.010462901,0.010477432,0.00972926,0.008975212,0.009439167,0.009456892,0.010746223,0.009265896
765,0.005240839,0.003242879,0.003743173,0.003619898,0.003741867,0.003965086,0.003760249,0.004581016,0.004088511,0.004994993,0.005089376,0.005656731,0.005953074,0.00675339,0.007688775,0.007309051,0.008083679,0.008416678,0.009189347,0.008573927,0.010665035,0.01044479,0.009693418,0.009005921,0.009583845,0.009510282,0.010845208,0.00919445
764,0.005213723,0.003239098,0.003794482,0.003801558,0.003830937,0.004147936,0.003704636,0.004702103,0.004183951,0.005047577,0.005098936,0.00586871,0.005951604,0.006807186,0.007775444,0.007422054,0.008110236,0.00836672,0.009140463,0.008706354,0.0106757,0.010468973,0.009903059,0.008936209,0.009523883,0.009312704,0.010961737,0.009460489
763,0.005091366,0.003225275,0.003982197,0.003725522,0.004083938,0.004098807,0.003775576,0.004672744,0.004365743,0.005042732,0.00523497,0.005892981,0.006135056,0.006778473,0.007819325,0.007596856,0.008329222,0.00849354,0.009351425,0.00873324,0.010871245,0.010551821,0.010120751,0.009157435,0.009817872,0.00961375,0.010989374,0.009374515
762,0.005385121,0.003340481,0.004136307,0.003877451,0.004014933,0.004191191,0.004080227,0.004861442,0.004340903,0.005235468,0.0053635,0.006082866,0.006251929,0.007100999,0.007815266,0.007699789,0.008442965,0.008661617,0.009419166,0.008913379,0.010945543,0.010673498,0.010002065,0.009395624,0.009683095,0.009698209,0.011111066,0.009570401
761,0.005427006,0.003610893,0.00399748,0.003940766,0.004005057,0.004276589,0.004004456,0.004697995,0.004483474,0.005201829,0.005229311,0.005996509,0.006342015,0.007059401,0.008050056,0.007778738,0.008386855,0.008527857,0.00945779,0.008840854,0.01100063,0.010587947,0.010117652,0.00927925,0.009838843,0.009703079,0.011204078,0.009610098
760,0.005373642,0.003593196,0.004024625,0.004047879,0.004157867,0.00433217,0.003979689,0.004935818,0.00470684,0.005225591,0.005500718,0.006241346,0.006410577,0.007157049,0.008054987,0.008039718,0.00847823,0.00861369,0.009552752,0.009010731,0.011065391,0.010861159,0.010377364,0.00956069,0.010135086,0.009944057,0.011324662,0.00968148
759,0.00589361,0.003567592,0.004200626,0.004138841,0.004267047,0.00471299,0.004272772,0.00513592,0.004722122,0.005623977,0.005616713,0.006355753,0.006634594,0.007441119,0.008284049,0.007945404,0.008738337,0.009017894,0.009674942,0.009070808,0.011396699,0.010883985,0.010394757,0.009718591,0.010108616,0.010214823,0.011505242,0.01004943
758,0.005815554,0.003817227,0.004375888,0.004203658,0.004233273,0.004567387,0.004336171,0.005123216,0.004932441,0.005585168,0.005737224,0.006623292,0.006583605,0.00739983,0.008280963,0.008187493,0.008963427,0.009025003,0.009700221,0.009290728,0.011552691,0.010885418,0.01069703,0.009670866,0.010413688,0.010157477,0.01169858,0.009991072
757,0.005852127,0.003840313,0.004495454,0.004242213,0.004424945,0.004631273,0.004303072,0.005280456,0.004871599,0.005618077,0.005831112,0.006600058,0.006722025,0.007367734,0.008408286,0.008216062,0.008781101,0.009094254,0.009733152,0.009338439,0.011632849,0.011243419,0.010713826,0.009706574,0.010390382,0.010328373,0.011876336,0.010025137
756,0.005826941,0.003902368,0.00455122,0.00424122,0.004545596,0.004789617,0.004513004,0.005219827,0.005046424,0.005971103,0.005802018,0.006703885,0.006727966,0.007582156,0.008492009,0.008287163,0.009017894,0.009223111,0.009981562,0.009405675,0.011677813,0.011314406,0.010996941,0.010042939,0.010719291,0.010520658,0.011878464,0.010118526
755,0.006157819,0.004143885,0.004655789,0.004531889,0.004659164,0.004797024,0.004665235,0.005321412,0.005150327,0.006030525,0.006009894,0.00677566,0.006932446,0.00780019,0.008537625,0.008466853,0.009103056,0.009370019,0.010039574,0.009498588,0.011740413,0.011486901,0.011071472,0.009942151,0.01070454,0.010697748,0.012179936,0.01040531
754,0.006178063,0.004138711,0.004853327,0.004469979,0.004939327,0.004962524,0.004937965,0.005472196,0.005256376,0.006059031,0.00619001,0.00705919,0.007172444,0.007937285,0.008883417,0.008796606,0.009391947,0.009622271,0.010112644,0.009735216,0.012037771,0.011667335,0.011064807,0.010241565,0.010865273,0.010728153,0.012165481,0.010705734
753,0.006396811,0.0043682,0.005065595,0.00464098,0.004974517,0.005278884,0.005028067,0.005890514,0.005437857,0.006289905,0.006401461,0.00704985,0.007403675,0.008129859,0.00900312,0.008976217,0.009491179,0.009676927,0.010355121,0.009816522,0.012283057,0.011808104,0.011434489,0.010478705,0.011322669,0.01099317,0.012459107,0.010720565
752,0.00683051,0.004677192,0.005360696,0.004813095,0.005141185,0.005444961,0.005161276,0.006015668,0.005598095,0.006478493,0.006496228,0.007394959,0.007748063,0.008381287,0.009174831,0.009102396,0.009666499,0.01000368,0.010747869,0.010276366,0.012656816,0.012031836,0.011605064,0.010619513,0.011358088,0.011158978,0.012677418,0.010946976
751,0.007041458,0.004946893,0.005478173,0.005357839,0.005449234,0.005641206,0.005445065,0.006189879,0.00609334,0.006475103,0.006812681,0.00769033,0.007655762,0.008369834,0.009580061,0.009373246,0.010002991,0.010225822,0.010892559,0.010322913,0.012709136,0.012345958,0.011872824,0.010957994,0.011861625,0.011540223,0.012816834,0.011192524
750,0.007199262,0.004929954,0.005612019,0.005344631,0.005656469,0.005730562,0.005732057,0.006414307,0.006151255,0.006970087,0.007082212,0.00777236,0.007954131,0.008652718,0.009639342,0.009529413,0.010165427,0.010479766,0.011127001,0.010793325,0.013015959,0.01249707,0.012098027,0.011138713,0.011975979,0.011699538,0.013043434,0.011360931
749,0.007495421,0.005467373,0.006008476,0.005716949,0.005741552,0.00620734,0.006025091,0.006637669,0.006517749,0.007204368,0.007257456,0.00811923,0.008319986,0.009006555,0.009972027,0.009785385,0.010600653,0.010682385,0.011348071,0.010960144,0.013216537,0.012812915,0.01238415,0.011565797,0.012271394,0.011895439,0.013633303,0.011628036
748,0.00784468,0.005646241,0.006319216,0.006027007,0.00616987,0.006411339,0.006222176,0.007042615,0.006910958,0.00754312,0.007584975,0.008497182,0.008535355,0.009191383,0.010340462,0.010165188,0.010827001,0.011055141,0.011745705,0.011166706,0.013615274,0.013154871,0.012774445,0.011866121,0.01258934,0.012388439,0.01378139,0.012053446
747,0.008317058,0.006009527,0.006675337,0.006388484,0.006652599,0.006749761,0.006645949,0.00746532,0.007225792,0.007977913,0.007945932,0.008700834,0.00899461,0.009630026,0.010705707,0.010509228,0.011202989,0.011479804,0.012102286,0.011711878,0.013913142,0.013583437,0.013134353,0.012387587,0.013010492,0.012803771,0.014211377,0.012354081
746,0.008608383,0.006289301,0.006982608,0.006861436,0.006845026,0.006975243,0.007061716,0.007626413,0.0075565,0.008145131,0.008375797,0.009171315,0.009243366,0.00990735,0.01091483,0.010802772,0.011612907,0.011719749,0.012356664,0.012107717,0.014169252,0.013841864,0.013495094,0.012606421,0.013195456,0.013124001,0.014513429,0.012722383
745,0.008822468,0.006621873,0.007210842,0.007052087,0.007194972,0.007458499,0.007288834,0.008107521,0.007881135,0.008529758,0.008671995,0.009486258,0.009692968,0.0102928,0.011437891,0.011373446,0.011805736,0.01210966,0.012726542,0.012417872,0.01441802,0.014356771,0.013828742,0.012997876,0.013819229,0.013635788,0.014902803,0.013141157
744,0.008981185,0.006861304,0.0074945,0.007283306,0.007324583,0.007745612,0.00762096,0.00844286,0.008172695,0.008986233,0.009076649,0.009890825,0.010053138,0.010523496,0.011871229,0.011626149,0.012114025,0.012434999,0.013198392,0.012705618,0.014953037,0.014660692,0.014113227,0.013282564,0.014060229,0.013877489,0.015200002,0.013268818
743,0.009429114,0.007274434,0.007802641,0.007630813,0.007509485,0.007837194,0.007824095,0.008510513,0.008406015,0.009084606,0.009154607,0.009985456,0.010197015,0.0108274,0.011950513,0.011757541,0.012256775,0.012600825,0.01338309,0.013114369,0.015139983,0.014757601,0.014274959,0.013376015,0.014131411,0.013988658,0.015376703,0.013590968
742,0.009367348,0.007356518,0.007760765,0.007653048,0.007777209,0.00783817,0.007842018,0.008704531,0.008423171,0.008986391,0.009408691,0.010122527,0.010289195,0.01086599,0.012022415,0.012014937,0.012496297,0.012694582,0.013444121,0.01310055,0.015170756,0.014985805,0.014620451,0.013424844,0.0144295,0.014287586,0.015468836,0.013754243
741,0.009503985,0.007301627,0.007970715,0.007603152,0.007757471,0.007991069,0.008192109,0.008748718,0.008456559,0.009242097,0.009531238,0.010272469,0.010577602,0.010774457,0.012072848,0.012090708,0.012692983,0.012937813,0.013566156,0.013314405,0.015406607,0.015155047,0.014572211,0.013824814,0.014607521,0.014252971,0.015608426,0.013749728
740,0.009675603,0.007488047,0.008046654,0.007715019,0.007790545,0.008297005,0.008239752,0.008746419,0.00880255,0.00946332,0.009479935,0.01024464,0.010547976,0.011049433,0.012047963,0.012214786,0.012734138,0.013100737,0.013723545,0.013378925,0.015410175,0.015195391,0.014658095,0.013880428,0.014524831,0.014462203,0.015639661,0.013970266
739,0.009779799,0.007668409,0.007834401,0.007944877,0.00796444,0.008099318,0.008055883,0.008995191,0.00870218,0.009392661,0.009640587,0.010535962,0.010665088,0.011146653,0.012296025,0.012405725,0.01267398,0.012992141,0.013777516,0.013370168,0.015463847,0.015158077,0.014917243,0.013898335,0.014685968,0.014448849,0.015676856,0.01408424
738,0.009720736,0.007744189,0.007937022,0.007842282,0.007999533,0.008150353,0.008279512,0.008906932,0.008788523,0.009361079,0.009596839,0.010424134,0.010706317,0.011258322,0.012331923,0.012391848,0.012728008,0.013116397,0.013846567,0.013423055,0.01555412,0.015313924,0.014996684,0.01394709,0.01488156,0.014698366,0.015645511,0.013920413
737,0.009892784,0.007592298,0.008034365,0.007870933,0.007945642,0.008334922,0.008347852,0.009005578,0.008775289,0.009557012,0.009553016,0.010611529,0.010751238,0.011423752,0.012364787,0.012411585,0.013050237,0.013180086,0.013853569,0.013479874,0.015562571,0.015298318,0.015072469,0.014050791,0.014723456,0.014796461,0.015717974,0.014147055
736,0.009985059,0.00775979,0.008271411,0.008094835,0.008086897,0.00849969,0.008459224,0.009138586,0.008940146,0.00962918,0.009852321,0.010764373,0.01093211,0.011585842,0.012489957,0.012725475,0.01327896,0.013238714,0.01390451,0.013804478,0.015620341,0.015491825,0.015244345,0.014267068,0.015017639,0.014963379,0.015964998,0.014307008
735,0.009859179,0.007763374,0.008076189,0.008109762,0.008101217,0.008435417,0.008477121,0.009108317,0.008907275,0.009749962,0.009930576,0.010730515,0.010831699,0.011506145,0.012570181,0.012794172,0.013140516,0.013321373,0.014062609,0.013692714,0.016043074,0.015675595,0.015192711,0.014274505,0.01513347,0.015084824,0.016094729,0.014348798
734,0.010152575,0.007759263,0.008321755,0.008158346,0.008164702,0.008484064,0.008499611,0.009226866,0.008918003,0.009918155,0.009887382,0.010851578,0.010998799,0.0115285,0.012571273,0.012855202,0.013275224,0.013543509,0.014191397,0.01398799,0.016006706,0.015537861,0.015412883,0.014305002,0.015099618,0.015050011,0.016138438,0.014446681
733,0.010300513,0.008043859,0.008524663,0.008320039,0.008361363,0.008705826,0.008652718,0.009309187,0.009360629,0.009999442,0.010076744,0.01105931,0.011126071,0.011781745,0.012732566,0.013149348,0.013353405,0.013519715,0.014375501,0.014232668,0.016001953,0.0156691,0.015516506,0.014717405,0.015439061,0.015319181,0.016266312,0.014670305
732,0.010508433,0.008289801,0.008521918,0.008402453,0.008638617,0.008698694,0.008807727,0.00956884,0.00945586,0.0101393,0.010475391,0.011210904,0.011452535,0.012139659,0.013021802,0.013299565,0.013649652,0.013872464,0.014682541,0.014248396,0.016441161,0.016083017,0.015967496,0.014913519,0.015657024,0.015571881,0.016488696,0.014979375
731,0.010749619,0.008470707,0.008912375,0.008683139,0.008766836,0.009205263,0.009068825,0.009624547,0.009540844,0.010612589,0.010560336,0.011356919,0.011772037,0.012387587,0.013408451,0.013733884,0.013988364,0.014185995,0.014874354,0.014715771,0.016724754,0.016281307,0.016082909,0.015258555,0.015815629,0.015821857,0.016748402,0.015122534
730,0.010976232,0.008956741,0.00929197,0.009103321,0.009003252,0.009474485,0.009290463,0.010005614,0.009905284,0.010669465,0.010703611,0.011563218,0.011909406,0.012526589,0.013538115,0.013818106,0.014184069,0.014435682,0.015107552,0.014839852,0.016989687,0.016512224,0.016307753,0.015328888,0.016085999,0.015931189,0.017137092,0.015442146
729,0.011050521,0.008854249,0.00906872,0.00897257,0.009236438,0.009361052,0.009431785,0.010166513,0.009878828,0.010868643,0.010921465,0.011749136,0.012070054,0.012590725,0.013586294,0.013969117,0.014400332,0.014652954,0.015404542,0.015013673,0.017163159,0.016607448,0.016478641,0.015575932,0.016413229,0.016313208,0.017074974,0.015496949
728,0.011067462,0.008696185,0.009331984,0.009142287,0.00909621,0.009425621,0.009520178,0.009995045,0.009885794,0.010780905,0.010814209,0.011696639,0.012039633,0.012671474,0.013604135,0.013949416,0.014405176,0.014580403,0.015403228,0.015078445,0.017148752,0.016608605,0.016476221,0.015613337,0.016258707,0.01629789,0.017166203,0.015655413
727,0.010857841,0.008727192,0.009141097,0.008840591,0.008973707,0.009400306,0.009453981,0.00994464,0.009949964,0.010739032,0.010708811,0.011559124,0.011933964,0.012501412,0.013466816,0.013840714,0.014384572,0.014460544,0.015233969,0.014806425,0.016947724,0.016519779,0.016462535,0.015639232,0.016332131,0.016071573,0.017117221,0.015522703
726,0.010713932,0.008605743,0.008659953,0.008550509,0.008782447,0.008994848,0.009184799,0.009729922,0.00960364,0.010553891,0.010786955,0.01140305,0.011627371,0.012339193,0.013310802,0.013713446,0.014105231,0.014273996,0.01501236,0.014741024,0.016682493,0.016308103,0.016336888,0.015421252,0.016035473,0.016049573,0.016946109,0.015209144
725,0.01072826,0.008210865,0.008583933,0.008414567,0.008695631,0.008861303,0.008961392,0.009575086,0.009283825,0.01036782,0.010430313,0.011275298,0.011428908,0.012251902,0.013134967,0.013389897,0.013978793,0.014058357,0.014796729,0.01440151,0.016684106,0.015992822,0.016030934,0.015248501,0.01586288,0.015849054,0.01662902,0.015210082
724,0.010443358,0.007973404,0.008346901,0.00817644,0.008275211,0.008591749,0.008808837,0.009260792,0.009157541,0.01012629,0.010114949,0.010975117,0.011306568,0.011926833,0.01296803,0.013355593,0.013752988,0.014014884,0.014603023,0.014252543,0.016370084,0.015983932,0.015878426,0.015044785,0.015704205,0.015795065,0.016497785,0.014916574
723,0.010089699,0.008045361,0.008088136,0.008076559,0.008120232,0.008411664,0.008596474,0.009152756,0.009039381,0.009948004,0.010162247,0.01089585,0.011074605,0.011767276,0.012992514,0.013197698,0.013599114,0.013740617,0.014510164,0.014141867,0.016299985,0.015881836,0.015779253,0.014822281,0.015809454,0.015681742,0.01628628,0.014823031
722,0.009890718,0.007776049,0.007985401,0.007646014,0.007915325,0.008245108,0.008428872,0.009028043,0.00884672,0.009970941,0.009908647,0.010609884,0.010960329,0.011776052,0.012753945,0.013029617,0.013631755,0.013636616,0.014238312,0.014054667,0.016117778,0.015799602,0.01564841,0.014969193,0.015380913,0.015407009,0.016095964,0.014607065
721,0.009789277,0.007480041,0.007621935,0.007793786,0.007649755,0.008026508,0.008063478,0.008539896,0.008520097,0.009498641,0.009697944,0.010550151,0.010691141,0.01147821,0.012334906,0.012862294,0.013204102,0.013473946,0.014096246,0.013915896,0.015879365,0.015425167,0.015309822,0.014590709,0.015248421,0.01527668,0.015920501,0.014471436
